"","review","paper_id","duration","rv_year","loc_multi_results","group_level1","group_level2","group_level3","rv","rv_depth","sample_depth","rv_units","stat_test","stat_type","trt1","trt1_int","trt1_int2","trt1_value","trt2","trt2_int","trt2_int2","trt2_value","significance","finelevel_group","trt1_name","trt1_details","trt2_name","trt2_details","pm_group1","pm_group2","norm_interp2","norm_interp3","group_level1_alt","group_level2_alt","norm_interp2_alt","norm_interp3_alt","per_change","grouping","normative_effect"
"1","Pest Management",85,"2006-2","1","1","Crop Yields","Crop Damage","Corn lodging","lodged maize plants","NA","NA","%","LSD","mean",0,"2","NA",0,1,"2","NA",0,"ns","untreated_seedI","untreated","untreated maize planted in early June","clothianidin","clothianidin (1.25 mg ai per seed) seed treatment on maize planted in early June","Neonicotinoid (Insecticide)","Seed",NA,NA,NA,NA,NA,NA,0,"Crop Yields | Crop Damage | Corn lodging","NA | NA"
"1185","Pest Management",92,"2001-1","1","2","Pests","Pathogens","Soybeans (pathogens in soil)","Fusarium solani soil colony forming unit (0-15 cm depth)","NA","NA","CFU x 10^2","Duncans","mean",0,"2","NA",11,1,"2","NA",13,"ns","untreated_seedFbio","untreated","untreated soybean (chisel plow)","Bacillus subtilis MB1600 (biofungicide); Bradyrhizobium japonicum RCR3407 (nitrogen fixing bacteria)","soybean with Bacillus subtilis MB1600 (biofungicide) and Bradyrhizobium japonicum RCR3407 (nitrogen fixing bacteria) in a peat carrier inoculant (chisel plow)","Fungicide","Seed",NA,NA,NA,NA,NA,NA,18.18,"Pests | Pathogens | Soybeans (pathogens in soil)","NA | NA"
"1186","Pest Management",92,"2001-1","1","1","Pests","Pathogens","Soybeans (pathogens in soil)","Fusarium oxysporium soil colony forming unit (0-15 cm depth)","NA","NA","CFU x 10^2","Duncans","mean",0,"2","NA",30,1,"2","NA",34,"ns","untreated_seedFbio","untreated","untreated soybean (chisel plow)","Bacillus subtilis MB1600 (biofungicide); Bradyrhizobium japonicum RCR3407 (nitrogen fixing bacteria)","soybean with Bacillus subtilis MB1600 (biofungicide) and Bradyrhizobium japonicum RCR3407 (nitrogen fixing bacteria) in a peat carrier inoculant (chisel plow)","Fungicide","Seed",NA,NA,NA,NA,NA,NA,13.33,"Pests | Pathogens | Soybeans (pathogens in soil)","NA | NA"
"1187","Pest Management",71,"2012-2","2","2","Crop Yields","Grain Production","Soybean","normalized soybean yield","NA","NA","plot yield/highest plot yield for the site","Tukey","sd",0,"NA","NA",0.04,3,"NA","NA",0.11,"ns","untreated_foliarI","untreated","untreated seed","unidentified insecticide","foliar applied insecticides (IPM)","Other Insecticides","Foliar",NA,NA,NA,NA,NA,NA,175,"Crop Yields | Grain Production | Soybean","NA | NA"
"1188","Pest Management",71,"2012-2","2","8","Crop Yields","Grain Production","Soybean","normalized soybean yield","NA","NA","plot yield/highest plot yield for the site","Tukey","mean",0,"NA","NA",0.75,3,"NA","NA",0.66,"ns","untreated_foliarI","untreated","untreated seed","unidentified insecticide","foliar applied insecticides (IPM)","Other Insecticides","Foliar",NA,NA,NA,NA,NA,NA,-12,"Crop Yields | Grain Production | Soybean","NA | NA"
"1189","Pest Management",71,"2012-2","2","8","Crop Yields","Grain Production","Soybean","normalized soybean yield","NA","NA","plot yield/highest plot yield for the site","Tukey","sd",0,"NA","NA",0.18,3,"NA","NA",0.11,"ns","untreated_foliarI","untreated","untreated seed","unidentified insecticide","foliar applied insecticides (IPM)","Other Insecticides","Foliar",NA,NA,NA,NA,NA,NA,-38.89,"Crop Yields | Grain Production | Soybean","NA | NA"
"1190","Pest Management",71,"2012-2","2","3","Crop Yields","Grain Production","Soybean","normalized soybean yield","NA","NA","plot yield/highest plot yield for the site","Tukey","mean",0,"NA","NA",0.84,3,"NA","NA",0.91,"ns","untreated_foliarI","untreated","untreated seed","unidentified insecticide","foliar applied insecticides (IPM)","Other Insecticides","Foliar",NA,NA,NA,NA,NA,NA,8.33,"Crop Yields | Grain Production | Soybean","NA | NA"
"1191","Pest Management",71,"2012-2","2","3","Crop Yields","Grain Production","Soybean","normalized soybean yield","NA","NA","plot yield/highest plot yield for the site","Tukey","sd",0,"NA","NA",0.04,3,"NA","NA",0.08,"ns","untreated_foliarI","untreated","untreated seed","unidentified insecticide","foliar applied insecticides (IPM)","Other Insecticides","Foliar",NA,NA,NA,NA,NA,NA,100,"Crop Yields | Grain Production | Soybean","NA | NA"
"1192","Pest Management",71,"2012-2","2","9","Crop Yields","Grain Production","Soybean","normalized soybean yield","NA","NA","plot yield/highest plot yield for the site","Tukey","mean",0,"NA","NA",0.88,3,"NA","NA",0.89,"ns","untreated_foliarI","untreated","untreated seed","unidentified insecticide","foliar applied insecticides (IPM)","Other Insecticides","Foliar",NA,NA,NA,NA,NA,NA,1.14,"Crop Yields | Grain Production | Soybean","NA | NA"
"1193","Pest Management",92,"2001-1","1","2","Pests","Pathogens","Soybeans (pathogens in soil)","Fusarium oxysporium soil colony forming unit (0-15 cm depth)","NA","NA","CFU x 10^2","Duncans","mean",0,"2","NA",163,1,"2","NA",128,"ns","untreated_seedFbio","untreated","untreated soybean (chisel plow)","Bacillus subtilis MB1600 (biofungicide); Bradyrhizobium japonicum RCR3407 (nitrogen fixing bacteria)","soybean with Bacillus subtilis MB1600 (biofungicide) and Bradyrhizobium japonicum RCR3407 (nitrogen fixing bacteria) in a peat carrier inoculant (chisel plow)","Fungicide","Seed",NA,NA,NA,NA,NA,NA,-21.47,"Pests | Pathogens | Soybeans (pathogens in soil)","NA | NA"
"1194","Pest Management",92,"2001-1","1","1","Pests","Pathogens","Soybeans (pathogens in soil)","Fusarium solani soil colony forming unit (0-15 cm depth)","NA","NA","CFU x 10^2","Duncans","mean",0,"3","NA",32,1,"3","NA",34,"ns","untreated_seedFbio","untreated","untreated soybean (moldboard plot)","Bacillus subtilis MB1600 (biofungicide); Bradyrhizobium japonicum RCR3407 (nitrogen fixing bacteria)","soybean with Bacillus subtilis MB1600 (biofungicide) and Bradyrhizobium japonicum RCR3407 (nitrogen fixing bacteria) in a peat carrier inoculant (chisel plow)","Fungicide","Seed",NA,NA,NA,NA,NA,NA,6.25,"Pests | Pathogens | Soybeans (pathogens in soil)","NA | NA"
"1195","Pest Management",95,"2002-3","1","1;2;3","Crop Yields","Grain Production","Soybean","soybean grain yield","NA","NA","q/ha (quintal/hectare)","Dunnett","mean",0,"NA","NA",36.36,2,"NA","NA",35.58,"ns","untreated_seedI","untreated","untreated soybean","thiamethoxam","soybean seed treated with thiamethoxam (0.3 or 0.5 g ai/kg)","Neonicotinoid (Insecticide)","Seed",NA,NA,NA,NA,NA,NA,-2.15,"Crop Yields | Grain Production | Soybean","NA | NA"
"1196","Pest Management",95,"2002-3","2","2;3","Crop Yields","Grain Production","Soybean","soybean grain yield","NA","NA","q/ha (quintal/hectare)","Dunnett","mean",0,"NA","NA",21.77,3,"NA","NA",22.37,"ns","untreated_seedI","untreated","untreated soybean","thiamethoxam","soybean seed treated with thiamethoxam (0.3 or 0.5 g ai/kg)","Neonicotinoid (Insecticide)","Seed",NA,NA,NA,NA,NA,NA,2.76,"Crop Yields | Grain Production | Soybean","NA | NA"
"1197","Pest Management",95,"2002-3","3","1","Crop Yields","Grain Production","Soybean","soybean grain yield","NA","NA","q/ha (quintal/hectare)","Dunnett","mean",0,"NA","NA",27.94,3,"NA","NA",25.35,"ns","untreated_seedI","untreated","untreated soybean","thiamethoxam","soybean seed treated with thiamethoxam (0.3 or 0.5 g ai/kg)","Neonicotinoid (Insecticide)","Seed",NA,NA,NA,NA,NA,NA,-9.27,"Crop Yields | Grain Production | Soybean","NA | NA"
"1198","Pest Management",95,"2002-3","3","1","Crop Yields","Grain Production","Soybean","soybean grain yield","NA","NA","q/ha (quintal/hectare)","Dunnett","mean",0,"NA","NA",53.05,2,"NA","NA",52.24,"ns","untreated_seedI","untreated","untreated soybean","thiamethoxam","soybean seed treated with thiamethoxam (0.3 or 0.5 g ai/kg)","Neonicotinoid (Insecticide)","Seed",NA,NA,NA,NA,NA,NA,-1.53,"Crop Yields | Grain Production | Soybean","NA | NA"
"1199","Pest Management",95,"2002-3","3","2","Crop Yields","Grain Production","Soybean","soybean grain yield","NA","NA","q/ha (quintal/hectare)","Dunnett","mean",0,"NA","NA",38.52,2,"NA","NA",40.93,"0.05","untreated_seedI","untreated","untreated soybean","thiamethoxam","soybean seed treated with thiamethoxam (0.3 or 0.5 g ai/kg)","Neonicotinoid (Insecticide)","Seed",NA,NA,NA,NA,NA,NA,6.26,"Crop Yields | Grain Production | Soybean","NA | NA"
"1200","Pest Management",92,"2001-1","1","2","Pests","Pathogens","Soybeans (pathogens in soil)","Fusarium solani soil colony forming unit (0-15 cm depth)","NA","NA","CFU x 10^2","Duncans","mean",0,"3","NA",15,1,"3","NA",13,"ns","untreated_seedFbio","untreated","untreated soybean (moldboard plot)","Bacillus subtilis MB1600 (biofungicide); Bradyrhizobium japonicum RCR3407 (nitrogen fixing bacteria)","soybean with Bacillus subtilis MB1600 (biofungicide) and Bradyrhizobium japonicum RCR3407 (nitrogen fixing bacteria) in a peat carrier inoculant (chisel plow)","Fungicide","Seed",NA,NA,NA,NA,NA,NA,-13.33,"Pests | Pathogens | Soybeans (pathogens in soil)","NA | NA"
"1201","Pest Management",92,"2001-1","1","1","Pests","Pathogens","Soybeans (pathogens in soil)","Fusarium oxysporium soil colony forming unit (0-15 cm depth)","NA","NA","CFU x 10^2","Duncans","mean",0,"3","NA",40,1,"3","NA",29,"ns","untreated_seedFbio","untreated","untreated soybean (moldboard plot)","Bacillus subtilis MB1600 (biofungicide); Bradyrhizobium japonicum RCR3407 (nitrogen fixing bacteria)","soybean with Bacillus subtilis MB1600 (biofungicide) and Bradyrhizobium japonicum RCR3407 (nitrogen fixing bacteria) in a peat carrier inoculant (chisel plow)","Fungicide","Seed",NA,NA,NA,NA,NA,NA,-27.5,"Pests | Pathogens | Soybeans (pathogens in soil)","NA | NA"
"1202","Pest Management",92,"2001-1","1","2","Pests","Pathogens","Soybeans (pathogens in soil)","Fusarium oxysporium soil colony forming unit (0-15 cm depth)","NA","NA","CFU x 10^2","Duncans","mean",0,"3","NA",153,1,"3","NA",96,"0.05","untreated_seedFbio","untreated","untreated soybean (moldboard plot)","Bacillus subtilis MB1600 (biofungicide); Bradyrhizobium japonicum RCR3407 (nitrogen fixing bacteria)","soybean with Bacillus subtilis MB1600 (biofungicide) and Bradyrhizobium japonicum RCR3407 (nitrogen fixing bacteria) in a peat carrier inoculant (chisel plow)","Fungicide","Seed",NA,NA,NA,NA,NA,NA,-37.25,"Pests | Pathogens | Soybeans (pathogens in soil)","NA | NA"
"1203","Pest Management",93,"2002-2","1;2","3","Crop Yields","Grain Production","Soybean","soybean grain yield","NA","NA","kg/ha","ANOVA","mean",0,"NA","NA",3759,1,"NA","NA",4027,"ns","untreated_seedI","untreated","untreated soybean","thiamethoxam","soybean treated with thiamethoxam (seed applied)","Neonicotinoid (Insecticide)","Seed",NA,NA,NA,NA,NA,NA,7.13,"Crop Yields | Grain Production | Soybean","NA | NA"
"1204","Pest Management",93,"2002-2","1;2","2","Crop Yields","Grain Production","Soybean","soybean grain yield","NA","NA","kg/ha","ANOVA","mean",0,"NA","NA",4527,1,"NA","NA",4370,"ns","untreated_seedI","untreated","untreated soybean","thiamethoxam","soybean treated with thiamethoxam (seed applied)","Neonicotinoid (Insecticide)","Seed",NA,NA,NA,NA,NA,NA,-3.47,"Crop Yields | Grain Production | Soybean","NA | NA"
"1205","Pest Management",93,"2002-2","1;2","1","Crop Yields","Grain Production","Soybean","soybean grain yield","NA","NA","kg/ha","ANOVA","mean",0,"NA","NA",4281,1,"NA","NA",3930,"ns","untreated_seedI","untreated","untreated soybean","thiamethoxam","soybean treated with thiamethoxam (seed applied)","Neonicotinoid (Insecticide)","Seed",NA,NA,NA,NA,NA,NA,-8.2,"Crop Yields | Grain Production | Soybean","NA | NA"
"1206","Pest Management",71,"2012-2","2","9","Crop Yields","Grain Production","Soybean","normalized soybean yield","NA","NA","plot yield/highest plot yield for the site","Tukey","sd",0,"NA","NA",0.04,3,"NA","NA",0.05,"ns","untreated_foliarI","untreated","untreated seed","unidentified insecticide","foliar applied insecticides (IPM)","Other Insecticides","Foliar",NA,NA,NA,NA,NA,NA,25,"Crop Yields | Grain Production | Soybean","NA | NA"
"1207","Pest Management",89,"2005-2","1","1","Crop Yields","Grain Production","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"NA","NA",4243.38,2,"NA","NA",4101.98,"ns","untreated_seedI","untreated","untreated soybean","thiamethoxam","soybean with thiamethoxam (50 g ai/100 kg of seed) seed treatment","Neonicotinoid (Insecticide)","Seed",NA,NA,NA,NA,NA,NA,-3.33,"Crop Yields | Grain Production | Soybean","NA | NA"
"1208","Pest Management",89,"2005-2","1","1","Crop Yields","Grain Production","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"NA","NA",36.06,2,"NA","NA",144.53,"ns","untreated_seedI","untreated","untreated soybean","thiamethoxam","soybean with thiamethoxam (50 g ai/100 kg of seed) seed treatment","Neonicotinoid (Insecticide)","Seed",NA,NA,NA,NA,NA,NA,300.8,"Crop Yields | Grain Production | Soybean","NA | NA"
"1209","Pest Management",89,"2005-2","2","1","Crop Yields","Grain Production","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"NA","NA",3641.7,2,"NA","NA",4165.78,"0.05","untreated_seedI","untreated","untreated soybean","thiamethoxam","soybean with thiamethoxam (50 g ai/100 kg of seed) seed treatment","Neonicotinoid (Insecticide)","Seed",NA,NA,NA,NA,NA,NA,14.39,"Crop Yields | Grain Production | Soybean","NA | NA"
"1210","Pest Management",89,"2005-2","2","1","Crop Yields","Grain Production","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"NA","NA",137.74,2,"NA","NA",86,"0.05","untreated_seedI","untreated","untreated soybean","thiamethoxam","soybean with thiamethoxam (50 g ai/100 kg of seed) seed treatment","Neonicotinoid (Insecticide)","Seed",NA,NA,NA,NA,NA,NA,-37.56,"Crop Yields | Grain Production | Soybean","NA | NA"
"1211","Pest Management",76,"2007-2","1","1","Crop Yields","Grain Production","Soybean","soybean grain yield","NA","NA","T/ha","LSMeans","mean",0,"2","NA",4,1,"2","NA",4.2,"ns","untreated_seedI","untreated","untreated commercial soybean cultivar with no resistance to soybean aphids (GR-2332)","thiamethoxam","seed-applied thiamethoxam (50 g / 100 kg seed) to commercial soybean cultivar with no resistance to soybean aphids (GR-2332)","Neonicotinoid (Insecticide)","Seed",NA,NA,NA,NA,NA,NA,5,"Crop Yields | Grain Production | Soybean","NA | NA"
"1212","Pest Management",76,"2007-2","2","1","Crop Yields","Grain Production","Soybean","soybean grain yield","NA","NA","T/ha","LSMeans","mean",0,"2","NA",3.2,1,"2","NA",3.6,"ns","untreated_seedI","untreated","untreated commercial soybean cultivar with no resistance to soybean aphids (GR-2332)","thiamethoxam","seed-applied thiamethoxam (50 g / 100 kg seed) to commercial soybean cultivar with no resistance to soybean aphids (GR-2332)","Neonicotinoid (Insecticide)","Seed",NA,NA,NA,NA,NA,NA,12.5,"Crop Yields | Grain Production | Soybean","NA | NA"
"1213","Pest Management",71,"2012-2","2","10","Crop Yields","Grain Production","Soybean","normalized soybean yield","NA","NA","plot yield/highest plot yield for the site","Tukey","mean",0,"NA","NA",0.86,3,"NA","NA",0.85,"ns","untreated_foliarI","untreated","untreated seed","unidentified insecticide","foliar applied insecticides (IPM)","Other Insecticides","Foliar",NA,NA,NA,NA,NA,NA,-1.16,"Crop Yields | Grain Production | Soybean","NA | NA"
"1214","Pest Management",71,"2012-2","2","10","Crop Yields","Grain Production","Soybean","normalized soybean yield","NA","NA","plot yield/highest plot yield for the site","Tukey","sd",0,"NA","NA",0.14,3,"NA","NA",0.14,"ns","untreated_foliarI","untreated","untreated seed","unidentified insecticide","foliar applied insecticides (IPM)","Other Insecticides","Foliar",NA,NA,NA,NA,NA,NA,0,"Crop Yields | Grain Production | Soybean","NA | NA"
"1215","Pest Management",71,"2012-2","2","6","Crop Yields","Grain Production","Soybean","normalized soybean yield","NA","NA","plot yield/highest plot yield for the site","Tukey","mean",0,"NA","NA",0.55,3,"NA","NA",0.85,"0.05","untreated_foliarI","untreated","untreated seed","unidentified insecticide","foliar applied insecticides (IPM)","Other Insecticides","Foliar",NA,NA,NA,NA,NA,NA,54.55,"Crop Yields | Grain Production | Soybean","NA | NA"
"1216","Pest Management",71,"2012-2","2","6","Crop Yields","Grain Production","Soybean","normalized soybean yield","NA","NA","plot yield/highest plot yield for the site","Tukey","sd",0,"NA","NA",0.11,3,"NA","NA",0.1,"0.05","untreated_foliarI","untreated","untreated seed","unidentified insecticide","foliar applied insecticides (IPM)","Other Insecticides","Foliar",NA,NA,NA,NA,NA,NA,-9.09,"Crop Yields | Grain Production | Soybean","NA | NA"
"1217","Pest Management",80,"2010-2","2","6","Pests","Invertebrate Pests","Western corn rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"4","NA",281,1,"4","NA",149,"ns","untreated_soilI","untreated","untreated Isoline seeds","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) Isoline seeds","Pyrethroid (Insecticide)","Soil",NA,NA,NA,NA,NA,NA,-46.98,"Pests | Invertebrate Pests | Western corn rootworm","NA | NA"
"1218","Pest Management",80,"2010-2","2","6","Pests","Invertebrate Pests","Western corn rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"4","NA",91,1,"4","NA",19.3,"ns","untreated_soilI","untreated","untreated Isoline seeds","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) Isoline seeds","Pyrethroid (Insecticide)","Soil",NA,NA,NA,NA,NA,NA,-78.79,"Pests | Invertebrate Pests | Western corn rootworm","NA | NA"
"1219","Pest Management",71,"2012-2","2","7","Crop Yields","Grain Production","Soybean","normalized soybean yield","NA","NA","plot yield/highest plot yield for the site","Tukey","mean",0,"NA","NA",0.85,3,"NA","NA",0.86,"ns","untreated_foliarI","untreated","untreated seed","unidentified insecticide","foliar applied insecticides (IPM)","Other Insecticides","Foliar",NA,NA,NA,NA,NA,NA,1.18,"Crop Yields | Grain Production | Soybean","NA | NA"
"1220","Pest Management",71,"2012-2","2","7","Crop Yields","Grain Production","Soybean","normalized soybean yield","NA","NA","plot yield/highest plot yield for the site","Tukey","sd",0,"NA","NA",0.12,3,"NA","NA",0.09,"ns","untreated_foliarI","untreated","untreated seed","unidentified insecticide","foliar applied insecticides (IPM)","Other Insecticides","Foliar",NA,NA,NA,NA,NA,NA,-25,"Crop Yields | Grain Production | Soybean","NA | NA"
"1221","Pest Management",94,"1992-2","1;2","1;2","Crop Yields","Stand Count","Corn","maize stand count","NA","NA","#","BLSD","mean",0,"NA","NA",29,7,"NA","NA",36,"0.05","untreated_seedF","untreated","untreated maize (sweet)","triadimefon","maize (sweet) treated with triadimefon (2.4 g ai/kg) seed treatment","Fungicide","Seed",NA,NA,NA,NA,NA,NA,24.14,"Crop Yields | Stand Count | Corn","NA | NA"
"1222","Pest Management",77,"1987-2","2","1","Crop Yields","Crop Growth","Soybean (seedling development)","Y-plants (a plant with two growing points which then develops into a plant with two stems)","NA","NA","%","orthogonal contrasts","mean",0,"7","NA",2.9,2,"7","NA",2.9,"ns","untreated_bandI","untreated","untreated soybean seed, third planting date (18 days after cover crop incorporation)","phorate","phorate (1.7 kg a.i. / ha), third planting date (18 days after cover crop incorporation)","Pyrethroid (Insecticide)","Soil",NA,NA,NA,NA,NA,NA,0,"Crop Yields | Crop Growth | Soybean (seedling development)","NA | NA"
