"","review","paper_id","duration","rv_year","loc_multi_results","group_level1","group_level2","group_level3","rv","rv_depth","sample_depth","rv_units","stat_test","stat_type","trt1","trt1_int","trt1_int2","trt1_value","trt2","trt2_int","trt2_int2","trt2_value","significance","effect_norm","finelevel_group","trt1_name","trt1_details","trt2_name","trt2_details","cc_group1","cc_group2","norm_interp2","norm_interp3","group_level1_alt","group_level2_alt","norm_interp2_alt","norm_interp3_alt","per_change","grouping","normative_effect"
"1","Cover Crops",23,"2012-1","1","1","Other Soil Properties","Abiotic Factors","Soil Moisture","soil water content at cash crop emergence, 10 cm depth","10 cm","0-30 cm","cm^3^  water/cm^3^ soil","repeated measure ANOVA","mean",0,"NA","NA",0.26,1,"NA","NA",0.252,"ns","0","mono","no cover crop","no cover crop","winter rye","rye winter cover crop","Single species","Non-legume","Dependent on other factors","dependent on other factors",NA,NA,NA,NA,-3.08,"Other Soil Properties | Abiotic Factors | Soil Moisture","Dependent on other factors | dependent on other factors"
"2201","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",7,"NA","NA",12.15,12,"NA","NA",11.97,"ns","0","mono_mono","winter rye","winter rye cv. Wheeler","winter wheat","winter wheat cv. Wesley","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-1.48,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2202","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",8,"NA","NA",12.04,9,"NA","NA",12.05,"ns","0","mono_mono","winter triticale","winter triticale cv. Boreal","winter triticale","winter triticale cv. NE-422t","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,0.08,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2203","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",8,"NA","NA",12.04,10,"NA","NA",11.93,"ns","0","mono_mono","winter triticale","winter triticale cv. Boreal","winter wheat","winter wheat cv. Nekota","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-0.91,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2204","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",8,"NA","NA",12.04,11,"NA","NA",11.89,"ns","0","mono_mono","winter triticale","winter triticale cv. Boreal","winter wheat","winter wheat cv. Pronghorn","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-1.25,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2205","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",8,"NA","NA",12.04,12,"NA","NA",11.97,"ns","0","mono_mono","winter triticale","winter triticale cv. Boreal","winter wheat","winter wheat cv. Wesley","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-0.58,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2206","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",9,"NA","NA",12.05,10,"NA","NA",11.93,"ns","0","mono_mono","winter triticale","winter triticale cv. NE-422t","winter wheat","winter wheat cv. Nekota","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-1,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2207","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",9,"NA","NA",12.05,11,"NA","NA",11.89,"ns","0","mono_mono","winter triticale","winter triticale cv. NE-422t","winter wheat","winter wheat cv. Pronghorn","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-1.33,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2208","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",9,"NA","NA",12.05,12,"NA","NA",11.97,"ns","0","mono_mono","winter triticale","winter triticale cv. NE-422t","winter wheat","winter wheat cv. Wesley","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-0.66,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2209","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",10,"NA","NA",11.93,11,"NA","NA",11.89,"ns","0","mono_mono","winter wheat","winter wheat cv. Wesley","winter wheat","winter wheat cv. Nekota","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,-0.34,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2210","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",10,"NA","NA",11.93,12,"NA","NA",11.97,"ns","0","mono_mono","winter wheat","winter wheat cv. Wesley","winter wheat","winter wheat cv. Pronghorn","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,0.34,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2211","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain yield",NA,"NA","Mg/ha","LSD","mean",11,"NA","NA",11.89,12,"NA","NA",11.97,"ns","0","mono_mono","winter wheat","winter wheat cv. Nekota","winter wheat","winter wheat cv. Pronghorn","Mixture comparisons","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,0.67,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2212","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain moisture content (4 year average)",NA,"NA","g/kg","LSD","mean",0,"NA","NA",180,1,"NA","NA",185,"0.05","NA","mono","no cover crop","no cover crop","winter rye","winter rye cv. Aroostook","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,2.78,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2213","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain moisture content (4 year average)",NA,"NA","g/kg","LSD","mean",0,"NA","NA",180,2,"NA","NA",185,"0.05","NA","mono","no cover crop","no cover crop","winter rye","winter rye cv. Dacold","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,2.78,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2214","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain moisture content (4 year average)",NA,"NA","g/kg","LSD","mean",0,"NA","NA",180,3,"NA","NA",184,"0.05","NA","mono","no cover crop","no cover crop","winter rye","winter rye cv. Elbon","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,2.22,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2215","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain moisture content (4 year average)",NA,"NA","g/kg","LSD","mean",0,"NA","NA",180,4,"NA","NA",183,"0.05","NA","mono","no cover crop","no cover crop","winter rye","winter rye cv. Maton","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,1.67,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2216","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain moisture content (4 year average)",NA,"NA","g/kg","LSD","mean",0,"NA","NA",180,5,"NA","NA",185,"0.05","NA","mono","no cover crop","no cover crop","winter rye","winter rye cv. Oklon","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,2.78,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2217","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain moisture content (4 year average)",NA,"NA","g/kg","LSD","mean",0,"NA","NA",180,6,"NA","NA",186,"0.05","NA","mono","no cover crop","no cover crop","winter rye","winter rye cv. Rymin","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,3.33,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2218","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain moisture content (4 year average)",NA,"NA","g/kg","LSD","mean",0,"NA","NA",180,7,"NA","NA",184,"0.05","NA","mono","no cover crop","no cover crop","winter rye","winter rye cv. Wheeler","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,2.22,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2219","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain moisture content (4 year average)",NA,"NA","g/kg","LSD","mean",0,"NA","NA",180,8,"NA","NA",183,"0.05","NA","mono","no cover crop","no cover crop","winter triticale","winter triticale cv. Boreal","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,1.67,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2220","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain moisture content (4 year average)",NA,"NA","g/kg","LSD","mean",0,"NA","NA",180,9,"NA","NA",185,"0.05","NA","mono","no cover crop","no cover crop","winter triticale","winter triticale cv. NE-422t","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,2.78,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2221","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain moisture content (4 year average)",NA,"NA","g/kg","LSD","mean",0,"NA","NA",180,10,"NA","NA",185,"0.05","NA","mono","no cover crop","no cover crop","winter wheat","winter wheat cv. Nekota","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,2.78,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2222","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain moisture content (4 year average)",NA,"NA","g/kg","LSD","mean",0,"NA","NA",180,11,"NA","NA",184,"0.05","NA","mono","no cover crop","no cover crop","winter wheat","winter wheat cv. Pronghorn","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,2.22,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2223","Cover Crops",51,"2006-4","1;2;3;4","1","Crop Yields","Grain Production","Corn","maize grain moisture content (4 year average)",NA,"NA","g/kg","LSD","mean",0,"NA","NA",180,12,"NA","NA",186,"0.05","NA","mono","no cover crop","no cover crop","winter wheat","winter wheat cv. Wesley","Single species","Non-legume","Positive","assumed societal benefit",NA,NA,NA,NA,3.33,"Crop Yields | Grain Production | Corn","Positive | assumed societal benefit"
"2224","Cover Crops",49,"2011-3","2","1","Pests","Pathogens","Pathogens","soybean root rot (general)",NA,"NA","scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)","Tukey","mean",0,"NA","NA",1.8,4,"NA","NA",1.5,"ns","0","mono","no cover crop","no cover crop","rapeseed","rapeseed cover crop","Single species","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,-0.3,"Pests | Pathogens | Pathogens","Negative | assumed societal harm"
"2225","Cover Crops",49,"2011-3","2","1","Pests","Pathogens","Pathogens","soybean root rot (general)",NA,"NA","scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)","Tukey","mean",0,"NA","NA",1.8,1,"NA","NA",1.1,"ns","0","mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,-0.7,"Pests | Pathogens | Pathogens","Negative | assumed societal harm"
"2226","Cover Crops",49,"2011-3","2","1","Pests","Pathogens","Pathogens","soybean root rot (general)",NA,"NA","scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)","Tukey","mean",2,"NA","NA",1,3,"NA","NA",1.3,"ns","0","mono_mono","canola","winter canola cover crop","mustard","mustard cover crop","Mixture comparisons","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,0.3,"Pests | Pathogens | Pathogens","Negative | assumed societal harm"
"2227","Cover Crops",49,"2011-3","2","1","Pests","Pathogens","Pathogens","soybean root rot (general)",NA,"NA","scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)","Tukey","mean",2,"NA","NA",1,4,"NA","NA",1.5,"ns","0","mono_mono","canola","winter canola cover crop","rapeseed","rapeseed cover crop","Mixture comparisons","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,0.5,"Pests | Pathogens | Pathogens","Negative | assumed societal harm"
"2228","Cover Crops",49,"2011-3","2","1","Pests","Pathogens","Pathogens","soybean root rot (general)",NA,"NA","scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)","Tukey","mean",2,"NA","NA",1,1,"NA","NA",1.1,"ns","0","mono_mono","canola","winter canola cover crop","winter rye","winter rye cover crop","Mixture comparisons","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,0.1,"Pests | Pathogens | Pathogens","Negative | assumed societal harm"
"2229","Cover Crops",49,"2011-3","2","1","Pests","Pathogens","Pathogens","soybean root rot (general)",NA,"NA","scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)","Tukey","mean",3,"NA","NA",1.3,4,"NA","NA",1.5,"ns","0","mono_mono","mustard","mustard cover crop","rapeseed","rapeseed cover crop","Mixture comparisons","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,0.2,"Pests | Pathogens | Pathogens","Negative | assumed societal harm"
"2230","Cover Crops",49,"2011-3","2","1","Pests","Pathogens","Pathogens","soybean root rot (general)",NA,"NA","scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)","Tukey","mean",3,"NA","NA",1.3,1,"NA","NA",1.1,"ns","0","mono_mono","mustard","mustard cover crop","winter rye","winter rye cover crop","Mixture comparisons","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,-0.2,"Pests | Pathogens | Pathogens","Negative | assumed societal harm"
"2231","Cover Crops",49,"2011-3","2","1","Pests","Pathogens","Pathogens","soybean root rot (general)",NA,"NA","scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)","Tukey","mean",4,"NA","NA",1.5,1,"NA","NA",1.1,"ns","0","mono_mono","rapeseed","rapeseed cover crop","winter rye","winter rye cover crop","Mixture comparisons","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,-0.4,"Pests | Pathogens | Pathogens","Negative | assumed societal harm"
"2232","Cover Crops",49,"2011-3","3","1","Pests","Pathogens","Pathogens","soybean root rot (general)",NA,"NA","scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)","Tukey","mean",0,"NA","NA",3.3,2,"NA","NA",2.8,"ns","0","mono","no cover crop","no cover crop","canola","winter canola cover crop","Single species","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,-0.5,"Pests | Pathogens | Pathogens","Negative | assumed societal harm"
"2233","Cover Crops",49,"2011-3","3","1","Pests","Pathogens","Pathogens","soybean root rot (general)",NA,"NA","scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)","Tukey","mean",0,"NA","NA",3.3,3,"NA","NA",2.5,"ns","0","mono","no cover crop","no cover crop","mustard","mustard cover crop","Single species","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,-0.8,"Pests | Pathogens | Pathogens","Negative | assumed societal harm"
"2234","Cover Crops",49,"2011-3","3","1","Pests","Pathogens","Pathogens","soybean root rot (general)",NA,"NA","scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)","Tukey","mean",0,"NA","NA",3.3,4,"NA","NA",2.5,"ns","0","mono","no cover crop","no cover crop","rapeseed","rapeseed cover crop","Single species","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,-0.8,"Pests | Pathogens | Pathogens","Negative | assumed societal harm"
"2235","Cover Crops",49,"2011-3","3","1","Pests","Pathogens","Pathogens","soybean root rot (general)",NA,"NA","scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)","Tukey","mean",0,"NA","NA",3.3,1,"NA","NA",1.6,"0.05","1","mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,-1.7,"Pests | Pathogens | Pathogens","Negative | assumed societal harm"
"2236","Cover Crops",49,"2011-3","3","1","Pests","Pathogens","Pathogens","soybean root rot (general)",NA,"NA","scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)","Tukey","mean",2,"NA","NA",2.8,3,"NA","NA",2.5,"ns","0","mono_mono","canola","winter canola cover crop","mustard","mustard cover crop","Mixture comparisons","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,-0.3,"Pests | Pathogens | Pathogens","Negative | assumed societal harm"
"2237","Cover Crops",49,"2011-3","3","1","Pests","Pathogens","Pathogens","soybean root rot (general)",NA,"NA","scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)","Tukey","mean",2,"NA","NA",2.8,4,"NA","NA",2.5,"ns","0","mono_mono","canola","winter canola cover crop","rapeseed","rapeseed cover crop","Mixture comparisons","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,-0.3,"Pests | Pathogens | Pathogens","Negative | assumed societal harm"
"2238","Cover Crops",49,"2011-3","3","1","Pests","Pathogens","Pathogens","soybean root rot (general)",NA,"NA","scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)","Tukey","mean",2,"NA","NA",2.8,1,"NA","NA",1.6,"0.05","NA","mono_mono","canola","winter canola cover crop","winter rye","winter rye cover crop","Mixture comparisons","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,-1.2,"Pests | Pathogens | Pathogens","Negative | assumed societal harm"
