"","review","paper_id","duration","rv_year","loc_multi_results","group_level1","group_level2","group_level3","rv","rv_depth","sample_depth","rv_units","stat_test","stat_type","trt1","trt1_int","trt1_int2","trt1_value","trt2","trt2_int","trt2_int2","trt2_value","significance","finelevel_group","trt1_name","trt1_details","trt2_name","trt2_details","pm_group1","pm_group2","norm_interp2","norm_interp3","group_level1_alt","group_level2_alt","norm_interp2_alt","norm_interp3_alt","per_change","grouping","normative_effect"
"1337","Early Season Pest Management",96,"2003-4","3","1","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"22","NA",4949.3,2,"22","NA",4892.8,"ns","untreated_seedF","untreated","untreated soybean (cv. S27-T7)","mefenoxam","soybean seed (cv. S27-T7) treated with mefenoxam (15.0 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-1.14,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"1338","Early Season Pest Management",96,"2003-4","4","7","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"22","NA",4437.2,2,"22","NA",4364.6,"ns","untreated_seedF","untreated","untreated soybean (cv. S27-T7)","mefenoxam","soybean seed (cv. S27-T7) treated with mefenoxam (15.0 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-1.64,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"1339","Early Season Pest Management",96,"2003-4","4","8","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"22","NA",3888.9,2,"22","NA",3781.3,"ns","untreated_seedF","untreated","untreated soybean (cv. S27-T7)","mefenoxam","soybean seed (cv. S27-T7) treated with mefenoxam (15.0 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-2.77,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"1340","Early Season Pest Management",96,"2003-4","3","1","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"22","NA",4949.3,4,"22","NA",4676.4,"ns","untreated_seedF","untreated","untreated soybean (cv. S27-T7)","mefenoxam; fludioxonil","soybean seed (cv. S27-T7) treated with mefenoxam (3.75 g a.i./100 kg seed and 11.25 g a.i./100 kg seed) and fludixonil (2.5 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-5.51,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"1341","Early Season Pest Management",96,"2003-4","4","7","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"22","NA",4437.2,4,"22","NA",4453.3,"ns","untreated_seedF","untreated","untreated soybean (cv. S27-T7)","mefenoxam; fludioxonil","soybean seed (cv. S27-T7) treated with mefenoxam (3.75 g a.i./100 kg seed and 11.25 g a.i./100 kg seed) and fludixonil (2.5 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,0.36,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"1342","Early Season Pest Management",96,"2003-4","4","8","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"22","NA",3888.9,4,"22","NA",3837.1,"ns","untreated_seedF","untreated","untreated soybean (cv. S27-T7)","mefenoxam; fludioxonil","soybean seed (cv. S27-T7) treated with mefenoxam (3.75 g a.i./100 kg seed and 11.25 g a.i./100 kg seed) and fludixonil (2.5 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-1.33,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"1343","Early Season Pest Management",96,"2003-4","3","1","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/m","LSD","mean",0,"23","NA",35.5,2,"23","NA",40,"ns","untreated_seedF","untreated","untreated soybean (cv. 2834RR)","mefenoxam","soybean seed (cv. 2834RR) treated with mefenoxam (15.0 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,12.68,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"1344","Early Season Pest Management",96,"2003-4","4","7","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/m","LSD","mean",0,"23","NA",28.7,2,"23","NA",22.5,"0.05","untreated_seedF","untreated","untreated soybean (cv. 2834RR )","mefenoxam","soybean seed (cv. 2834RR) treated with mefenoxam (15.0 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-21.6,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"1345","Early Season Pest Management",96,"2003-4","4","8","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/m","LSD","mean",0,"23","NA",47.3,2,"23","NA",46.7,"ns","untreated_seedF","untreated","untreated soybean (cv. 2834RR )","mefenoxam","soybean seed (cv. 2834RR) treated with mefenoxam (15.0 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-1.27,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"1346","Early Season Pest Management",96,"2003-4","3","1","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/m","LSD","mean",0,"23","NA",35.5,4,"23","NA",39.5,"ns","untreated_seedF","untreated","untreated soybean (cv. 2834RR )","mefenoxam; fludioxonil","soybean seed (cv. 2834RR) treated with mefenoxam (3.75 g a.i./100 kg seed and 11.25 g a.i./100 kg seed) and fludixonil (2.5 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,11.27,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"1347","Early Season Pest Management",96,"2003-4","4","7","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/m","LSD","mean",0,"23","NA",28.7,4,"23","NA",23.4,"ns","untreated_seedF","untreated","untreated soybean (cv. 2834RR )","mefenoxam; fludioxonil","soybean seed (cv. 2834RR) treated with mefenoxam (3.75 g a.i./100 kg seed and 11.25 g a.i./100 kg seed) and fludixonil (2.5 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-18.47,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"1348","Early Season Pest Management",96,"2003-4","4","8","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/m","LSD","mean",0,"23","NA",47.3,4,"23","NA",43.5,"ns","untreated_seedF","untreated","untreated soybean (cv. 2834RR )","mefenoxam; fludioxonil","soybean seed (cv. 2834RR) treated with mefenoxam (3.75 g a.i./100 kg seed and 11.25 g a.i./100 kg seed) and fludixonil (2.5 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-8.03,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"1349","Early Season Pest Management",96,"2003-4","3","1","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"23","NA",5228.2,2,"23","NA",5245,"ns","untreated_seedF","untreated","untreated soybean (cv. 2834RR )","mefenoxam","soybean seed (cv. 2834RR) treated with mefenoxam (15.0 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,0.32,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"1350","Early Season Pest Management",96,"2003-4","4","7","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"23","NA",4497,2,"23","NA",4590,"ns","untreated_seedF","untreated","untreated soybean (cv. 2834RR )","mefenoxam","soybean seed (cv. 2834RR) treated with mefenoxam (15.0 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,2.07,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"1351","Early Season Pest Management",96,"2003-4","4","8","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"23","NA",3966.1,2,"23","NA",4013.2,"ns","untreated_seedF","untreated","untreated soybean (cv. 2834RR )","mefenoxam","soybean seed (cv. 2834RR) treated with mefenoxam (15.0 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,1.19,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"1352","Early Season Pest Management",96,"2003-4","3","1","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"23","NA",5228.2,4,"23","NA",5191.9,"ns","untreated_seedF","untreated","untreated soybean (cv. 2834RR )","mefenoxam; fludioxonil","soybean seed (cv. 2834RR) treated with mefenoxam (3.75 g a.i./100 kg seed and 11.25 g a.i./100 kg seed) and fludixonil (2.5 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-0.69,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"1353","Early Season Pest Management",96,"2003-4","4","7","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"23","NA",4497,4,"23","NA",4278.6,"ns","untreated_seedF","untreated","untreated soybean (cv. 2834RR )","mefenoxam; fludioxonil","soybean seed (cv. 2834RR) treated with mefenoxam (3.75 g a.i./100 kg seed and 11.25 g a.i./100 kg seed) and fludixonil (2.5 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-4.86,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"1354","Early Season Pest Management",96,"2003-4","4","8","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"23","NA",3966.1,4,"23","NA",4182.5,"ns","untreated_seedF","untreated","untreated soybean (cv. 2834RR )","mefenoxam; fludioxonil","soybean seed (cv. 2834RR) treated with mefenoxam (3.75 g a.i./100 kg seed and 11.25 g a.i./100 kg seed) and fludixonil (2.5 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,5.46,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"1355","Early Season Pest Management",96,"2003-4","3","1","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/m","LSD","mean",0,"24","NA",32.4,2,"24","NA",40.8,"ns","untreated_seedF","untreated","untreated soybean (cv. Archer)","mefenoxam","soybean seed (cv. Archer) treated with mefenoxam (15.0 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,25.93,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"1356","Early Season Pest Management",96,"2003-4","4","7","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/m","LSD","mean",0,"24","NA",26.8,2,"24","NA",29.2,"ns","untreated_seedF","untreated","untreated soybean (cv. Archer)","mefenoxam","soybean seed (cv. Archer) treated with mefenoxam (15.0 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,8.96,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"1357","Early Season Pest Management",96,"2003-4","4","8","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/m","LSD","mean",0,"24","NA",46.4,2,"24","NA",37.4,"ns","untreated_seedF","untreated","untreated soybean (cv. Archer)","mefenoxam","soybean seed (cv. Archer) treated with mefenoxam (15.0 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-19.4,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"1358","Early Season Pest Management",96,"2003-4","3","1","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/m","LSD","mean",0,"24","NA",32.4,4,"24","NA",34.5,"ns","untreated_seedF","untreated","untreated soybean (cv. Archer)","mefenoxam; fludioxonil","soybean seed (cv. Archer) treated with mefenoxam (3.75 g a.i./100 kg seed and 11.25 g a.i./100 kg seed) and fludixonil (2.5 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,6.48,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"1359","Early Season Pest Management",96,"2003-4","4","7","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/m","LSD","mean",0,"24","NA",26.8,4,"24","NA",24.9,"ns","untreated_seedF","untreated","untreated soybean (cv. Archer)","mefenoxam; fludioxonil","soybean seed (cv. Archer) treated with mefenoxam (3.75 g a.i./100 kg seed and 11.25 g a.i./100 kg seed) and fludixonil (2.5 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-7.09,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"1360","Early Season Pest Management",96,"2003-4","4","8","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/m","LSD","mean",0,"24","NA",46.4,4,"24","NA",35.2,"0.05","untreated_seedF","untreated","untreated soybean (cv. Archer)","mefenoxam; fludioxonil","soybean seed (cv. Archer) treated with mefenoxam (3.75 g a.i./100 kg seed and 11.25 g a.i./100 kg seed) and fludixonil (2.5 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-24.14,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"1361","Early Season Pest Management",96,"2003-4","3","1","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"24","NA",3171.4,2,"24","NA",3225.1,"ns","untreated_seedF","untreated","untreated soybean (cv. Archer)","mefenoxam","soybean seed (cv. Archer) treated with mefenoxam (15.0 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,1.69,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"1362","Early Season Pest Management",96,"2003-4","4","7","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"24","NA",3480.4,2,"24","NA",3258.7,"ns","untreated_seedF","untreated","untreated soybean (cv. Archer)","mefenoxam","soybean seed (cv. Archer) treated with mefenoxam (15.0 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-6.37,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"1363","Early Season Pest Management",96,"2003-4","4","8","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"24","NA",3299,2,"24","NA",3332.6,"ns","untreated_seedF","untreated","untreated soybean (cv. Archer)","mefenoxam","soybean seed (cv. Archer) treated with mefenoxam (15.0 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,1.02,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"1364","Early Season Pest Management",96,"2003-4","3","1","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"24","NA",3171.4,4,"24","NA",2855.6,"ns","untreated_seedF","untreated","untreated soybean (cv. Archer)","mefenoxam; fludioxonil","soybean seed (cv. Archer) treated with mefenoxam (3.75 g a.i./100 kg seed and 11.25 g a.i./100 kg seed) and fludixonil (2.5 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-9.96,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"1365","Early Season Pest Management",96,"2003-4","4","7","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"24","NA",3480.4,4,"24","NA",3292.3,"ns","untreated_seedF","untreated","untreated soybean (cv. Archer)","mefenoxam; fludioxonil","soybean seed (cv. Archer) treated with mefenoxam (3.75 g a.i./100 kg seed and 11.25 g a.i./100 kg seed) and fludixonil (2.5 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-5.4,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"1366","Early Season Pest Management",96,"2003-4","4","8","Crop Yields","Grain Yields","Soybean","soybean grain yield","NA","NA","kg/ha","LSD","mean",0,"24","NA",3299,4,"24","NA",3352.8,"ns","untreated_seedF","untreated","untreated soybean (cv. Archer)","mefenoxam; fludioxonil","soybean seed (cv. Archer) treated with mefenoxam (3.75 g a.i./100 kg seed and 11.25 g a.i./100 kg seed) and fludixonil (2.5 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,1.63,"Crop Yields | Grain Yields | Soybean","Positive | assumed societal benefit"
"1367","Early Season Pest Management",96,"2003-4","4","3","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/m","LSD","mean",0,"NA","NA",9.5,2,"NA","NA",11.6,"0.05","untreated_seedF","untreated","untreated soybean","mefenoxam","soybean seed treated with mefenoxam (15.0 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,22.11,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"1368","Early Season Pest Management",96,"2003-4","2","2","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/m","LSD","mean",0,"NA","NA",22,4,"NA","NA",21.8,"ns","untreated_seedF","untreated","untreated soybean","mefenoxam; fludioxonil","soybean seed mefenoxam (3.75 g a.i./100 kg seed and 11.25 g a.i./100 kg seed) and fludixonil (2.5 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-0.91,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"1369","Early Season Pest Management",96,"2003-4","3","2","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/m","LSD","mean",0,"NA","NA",16.4,4,"NA","NA",14.3,"ns","untreated_seedF","untreated","untreated soybean","mefenoxam; fludioxonil","soybean seed mefenoxam (3.75 g a.i./100 kg seed and 11.25 g a.i./100 kg seed) and fludixonil (2.5 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,-12.8,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
"1370","Early Season Pest Management",96,"2003-4","3","5","Crop Yields","Stand Count","Soybean","soybean stand count","NA","NA","# plants/m","LSD","mean",0,"NA","NA",13,3,"NA","NA",14,"ns","untreated_seedF","untreated","untreated soybean","mefenoxam; fludioxonil","soybean seed mefenoxam (3.75 g a.i./100 kg) plus fludioxonil (2.5 g a.i./100 kg seed)","Fungicide","Seed","Positive","assumed societal benefit",NA,NA,NA,NA,7.69,"Crop Yields | Stand Count | Soybean","Positive | assumed societal benefit"
