"","review","paper_id","duration","rv_year","loc_multi_results","group_level1","group_level2","group_level3","rv","rv_depth","sample_depth","rv_units","stat_test","stat_type","trt1","trt1_int","trt1_int2","trt1_value","trt2","trt2_int","trt2_int2","trt2_value","significance","effect_norm","finelevel_group","trt1_name","trt1_details","trt2_name","trt2_details","cc_group1","cc_group2","norm_interp2","norm_interp3","group_level1_alt","group_level2_alt","norm_interp2_alt","norm_interp3_alt","per_change","grouping","normative_effect"
"1","Cover crop",23,"2012-1","1","1","Other Soil Properties","Abiotic Factors","Soil moisture","soil water content at cash crop emergence, 10 cm depth","10 cm","0-30 cm","cm^3  water/cm^3 soil","repeated measure ANOVA","mean",0,"NA","NA",0.26,1,"NA","NA",0.252,"ns","0","mono","no cover crop","no cover crop","winter rye","rye winter cover crop","Single species","Non-legume",NA,NA,NA,NA,NA,NA,-3.08,"Other Soil Properties | Abiotic Factors | Soil moisture","NA | NA"
"2017","Cover crop",49,"2011-3","1","1","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",2,"NA","NA",85,3,"NA","NA",305,"0.05","NA","mono_mono","canola","winter canola cover crop","mustard","mustard cover crop","Mixture comparisons","Non-legume",NA,NA,NA,NA,NA,NA,258.82,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2018","Cover crop",49,"2011-3","1","1","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",2,"NA","NA",85,4,"NA","NA",231,"ns","0","mono_mono","canola","winter canola cover crop","rapeseed","rapeseed cover crop","Mixture comparisons","Non-legume",NA,NA,NA,NA,NA,NA,171.76,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2019","Cover crop",49,"2011-3","1","1","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",2,"NA","NA",85,1,"NA","NA",149,"ns","0","mono_mono","canola","winter canola cover crop","winter rye","winter rye cover crop","Mixture comparisons","Non-legume",NA,NA,NA,NA,NA,NA,75.29,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2020","Cover crop",49,"2011-3","1","1","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",3,"NA","NA",305,4,"NA","NA",231,"ns","0","mono_mono","mustard","mustard cover crop","rapeseed","rapeseed cover crop","Mixture comparisons","Non-legume",NA,NA,NA,NA,NA,NA,-24.26,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2021","Cover crop",49,"2011-3","1","1","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",3,"NA","NA",305,1,"NA","NA",149,"ns","0","mono_mono","mustard","mustard cover crop","winter rye","winter rye cover crop","Mixture comparisons","Non-legume",NA,NA,NA,NA,NA,NA,-51.15,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2022","Cover crop",49,"2011-3","1","1","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",4,"NA","NA",231,1,"NA","NA",149,"ns","0","mono_mono","rapeseed","rapeseed cover crop","winter rye","winter rye cover crop","Mixture comparisons","Non-legume",NA,NA,NA,NA,NA,NA,-35.5,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2023","Cover crop",49,"2011-3","2","1","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",0,"NA","NA",153,2,"NA","NA",111,"ns","0","mono","no cover crop","no cover crop","canola","winter canola cover crop","Single species","Non-legume",NA,NA,NA,NA,NA,NA,-27.45,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2024","Cover crop",49,"2011-3","2","1","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",0,"NA","NA",153,3,"NA","NA",155,"ns","0","mono","no cover crop","no cover crop","mustard","mustard cover crop","Single species","Non-legume",NA,NA,NA,NA,NA,NA,1.31,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2025","Cover crop",49,"2011-3","2","1","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",0,"NA","NA",153,4,"NA","NA",125,"ns","0","mono","no cover crop","no cover crop","rapeseed","rapeseed cover crop","Single species","Non-legume",NA,NA,NA,NA,NA,NA,-18.3,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2026","Cover crop",49,"2011-3","2","1","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",0,"NA","NA",153,1,"NA","NA",101,"ns","0","mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",NA,NA,NA,NA,NA,NA,-33.99,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2027","Cover crop",49,"2011-3","2","1","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",2,"NA","NA",111,3,"NA","NA",155,"ns","0","mono_mono","canola","winter canola cover crop","mustard","mustard cover crop","Mixture comparisons","Non-legume",NA,NA,NA,NA,NA,NA,39.64,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2028","Cover crop",49,"2011-3","2","1","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",2,"NA","NA",111,4,"NA","NA",125,"ns","0","mono_mono","canola","winter canola cover crop","rapeseed","rapeseed cover crop","Mixture comparisons","Non-legume",NA,NA,NA,NA,NA,NA,12.61,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2029","Cover crop",49,"2011-3","2","1","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",2,"NA","NA",111,1,"NA","NA",101,"ns","0","mono_mono","canola","winter canola cover crop","winter rye","winter rye cover crop","Mixture comparisons","Non-legume",NA,NA,NA,NA,NA,NA,-9.01,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2030","Cover crop",49,"2011-3","2","1","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",3,"NA","NA",155,4,"NA","NA",125,"ns","0","mono_mono","mustard","mustard cover crop","rapeseed","rapeseed cover crop","Mixture comparisons","Non-legume",NA,NA,NA,NA,NA,NA,-19.35,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2031","Cover crop",49,"2011-3","2","1","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",3,"NA","NA",155,1,"NA","NA",101,"ns","0","mono_mono","mustard","mustard cover crop","winter rye","winter rye cover crop","Mixture comparisons","Non-legume",NA,NA,NA,NA,NA,NA,-34.84,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2032","Cover crop",49,"2011-3","2","1","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",4,"NA","NA",125,1,"NA","NA",101,"ns","0","mono_mono","rapeseed","rapeseed cover crop","winter rye","winter rye cover crop","Mixture comparisons","Non-legume",NA,NA,NA,NA,NA,NA,-19.2,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2033","Cover crop",49,"2011-3","3","1","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",0,"NA","NA",80,2,"NA","NA",85,"ns","0","mono","no cover crop","no cover crop","canola","winter canola cover crop","Single species","Non-legume",NA,NA,NA,NA,NA,NA,6.25,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2034","Cover crop",49,"2011-3","3","1","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",0,"NA","NA",80,3,"NA","NA",74,"ns","0","mono","no cover crop","no cover crop","mustard","mustard cover crop","Single species","Non-legume",NA,NA,NA,NA,NA,NA,-7.5,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2035","Cover crop",49,"2011-3","3","1","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",0,"NA","NA",80,4,"NA","NA",67,"ns","0","mono","no cover crop","no cover crop","rapeseed","rapeseed cover crop","Single species","Non-legume",NA,NA,NA,NA,NA,NA,-16.25,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2036","Cover crop",49,"2011-3","3","1","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",0,"NA","NA",80,1,"NA","NA",48,"ns","0","mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",NA,NA,NA,NA,NA,NA,-40,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2037","Cover crop",49,"2011-3","3","1","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",2,"NA","NA",85,3,"NA","NA",74,"ns","0","mono_mono","canola","winter canola cover crop","mustard","mustard cover crop","Mixture comparisons","Non-legume",NA,NA,NA,NA,NA,NA,-12.94,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2038","Cover crop",49,"2011-3","3","1","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",2,"NA","NA",85,4,"NA","NA",67,"ns","0","mono_mono","canola","winter canola cover crop","rapeseed","rapeseed cover crop","Mixture comparisons","Non-legume",NA,NA,NA,NA,NA,NA,-21.18,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2039","Cover crop",49,"2011-3","3","1","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",2,"NA","NA",85,1,"NA","NA",48,"ns","0","mono_mono","canola","winter canola cover crop","winter rye","winter rye cover crop","Mixture comparisons","Non-legume",NA,NA,NA,NA,NA,NA,-43.53,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2040","Cover crop",49,"2011-3","3","1","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",3,"NA","NA",74,4,"NA","NA",67,"ns","0","mono_mono","mustard","mustard cover crop","rapeseed","rapeseed cover crop","Mixture comparisons","Non-legume",NA,NA,NA,NA,NA,NA,-9.46,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2041","Cover crop",49,"2011-3","3","1","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",3,"NA","NA",74,1,"NA","NA",48,"ns","0","mono_mono","mustard","mustard cover crop","winter rye","winter rye cover crop","Mixture comparisons","Non-legume",NA,NA,NA,NA,NA,NA,-35.14,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2042","Cover crop",49,"2011-3","3","1","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",4,"NA","NA",67,1,"NA","NA",48,"ns","0","mono_mono","rapeseed","rapeseed cover crop","winter rye","winter rye cover crop","Mixture comparisons","Non-legume",NA,NA,NA,NA,NA,NA,-28.36,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2043","Cover crop",49,"2011-3","1","2","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",0,"NA","NA",1836,2,"NA","NA",226,"0.05","1","mono","no cover crop","no cover crop","canola","winter canola cover crop","Single species","Non-legume",NA,NA,NA,NA,NA,NA,-87.69,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2044","Cover crop",49,"2011-3","1","2","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",0,"NA","NA",1836,3,"NA","NA",679,"ns","0","mono","no cover crop","no cover crop","mustard","mustard cover crop","Single species","Non-legume",NA,NA,NA,NA,NA,NA,-63.02,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2045","Cover crop",49,"2011-3","1","2","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",0,"NA","NA",1836,4,"NA","NA",459,"ns","0","mono","no cover crop","no cover crop","rapeseed","rapeseed cover crop","Single species","Non-legume",NA,NA,NA,NA,NA,NA,-75,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2046","Cover crop",49,"2011-3","1","2","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",0,"NA","NA",1836,1,"NA","NA",205,"0.05","1","mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",NA,NA,NA,NA,NA,NA,-88.83,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2047","Cover crop",49,"2011-3","1","2","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",2,"NA","NA",226,3,"NA","NA",679,"ns","0","mono_mono","canola","winter canola cover crop","mustard","mustard cover crop","Mixture comparisons","Non-legume",NA,NA,NA,NA,NA,NA,200.44,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2048","Cover crop",49,"2011-3","1","2","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",2,"NA","NA",226,4,"NA","NA",459,"ns","0","mono_mono","canola","winter canola cover crop","rapeseed","rapeseed cover crop","Mixture comparisons","Non-legume",NA,NA,NA,NA,NA,NA,103.1,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2049","Cover crop",49,"2011-3","1","2","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",2,"NA","NA",226,1,"NA","NA",205,"ns","0","mono_mono","canola","winter canola cover crop","winter rye","winter rye cover crop","Mixture comparisons","Non-legume",NA,NA,NA,NA,NA,NA,-9.29,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2050","Cover crop",49,"2011-3","1","2","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",3,"NA","NA",679,4,"NA","NA",459,"ns","0","mono_mono","mustard","mustard cover crop","rapeseed","rapeseed cover crop","Mixture comparisons","Non-legume",NA,NA,NA,NA,NA,NA,-32.4,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2051","Cover crop",49,"2011-3","1","2","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",3,"NA","NA",679,1,"NA","NA",205,"ns","0","mono_mono","mustard","mustard cover crop","winter rye","winter rye cover crop","Mixture comparisons","Non-legume",NA,NA,NA,NA,NA,NA,-69.81,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2052","Cover crop",49,"2011-3","1","2","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",4,"NA","NA",459,1,"NA","NA",205,"ns","0","mono_mono","rapeseed","rapeseed cover crop","winter rye","winter rye cover crop","Mixture comparisons","Non-legume",NA,NA,NA,NA,NA,NA,-55.34,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2053","Cover crop",49,"2011-3","2","2","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",0,"NA","NA",367,2,"NA","NA",153,"ns","0","mono","no cover crop","no cover crop","canola","winter canola cover crop","Single species","Non-legume",NA,NA,NA,NA,NA,NA,-58.31,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2054","Cover crop",49,"2011-3","2","2","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",0,"NA","NA",367,3,"NA","NA",73,"ns","0","mono","no cover crop","no cover crop","mustard","mustard cover crop","Single species","Non-legume",NA,NA,NA,NA,NA,NA,-80.11,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2055","Cover crop",49,"2011-3","2","2","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",0,"NA","NA",367,4,"NA","NA",9,"0.05","1","mono","no cover crop","no cover crop","rapeseed","rapeseed cover crop","Single species","Non-legume",NA,NA,NA,NA,NA,NA,-97.55,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2056","Cover crop",49,"2011-3","2","2","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",0,"NA","NA",367,1,"NA","NA",101,"ns","0","mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume",NA,NA,NA,NA,NA,NA,-72.48,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2057","Cover crop",49,"2011-3","2","2","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",2,"NA","NA",153,3,"NA","NA",73,"ns","0","mono_mono","canola","winter canola cover crop","mustard","mustard cover crop","Mixture comparisons","Non-legume",NA,NA,NA,NA,NA,NA,-52.29,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2058","Cover crop",49,"2011-3","2","2","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",2,"NA","NA",153,4,"NA","NA",9,"ns","0","mono_mono","canola","winter canola cover crop","rapeseed","rapeseed cover crop","Mixture comparisons","Non-legume",NA,NA,NA,NA,NA,NA,-94.12,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2059","Cover crop",49,"2011-3","2","2","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",2,"NA","NA",153,1,"NA","NA",101,"ns","0","mono_mono","canola","winter canola cover crop","winter rye","winter rye cover crop","Mixture comparisons","Non-legume",NA,NA,NA,NA,NA,NA,-33.99,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2060","Cover crop",49,"2011-3","2","2","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",3,"NA","NA",73,4,"NA","NA",9,"ns","0","mono_mono","mustard","mustard cover crop","rapeseed","rapeseed cover crop","Mixture comparisons","Non-legume",NA,NA,NA,NA,NA,NA,-87.67,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2061","Cover crop",49,"2011-3","2","2","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",3,"NA","NA",73,1,"NA","NA",101,"ns","0","mono_mono","mustard","mustard cover crop","winter rye","winter rye cover crop","Mixture comparisons","Non-legume",NA,NA,NA,NA,NA,NA,38.36,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2062","Cover crop",49,"2011-3","2","2","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",4,"NA","NA",9,1,"NA","NA",101,"ns","0","mono_mono","rapeseed","rapeseed cover crop","winter rye","winter rye cover crop","Mixture comparisons","Non-legume",NA,NA,NA,NA,NA,NA,1022.22,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2063","Cover crop",49,"2011-3","3","2","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",0,"NA","NA",2618,2,"NA","NA",407,"ns","0","mono","no cover crop","no cover crop","canola","winter canola cover crop","Single species","Non-legume",NA,NA,NA,NA,NA,NA,-84.45,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2064","Cover crop",49,"2011-3","3","2","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",0,"NA","NA",2618,3,"NA","NA",2640,"ns","0","mono","no cover crop","no cover crop","mustard","mustard cover crop","Single species","Non-legume",NA,NA,NA,NA,NA,NA,0.84,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
"2065","Cover crop",49,"2011-3","3","2","Pests","Nematodes","Soybean cyst nematode","soybean cyst nematode egg counts",NA,"NA","# eggs/100 ml soil","Tukey","mean",0,"NA","NA",2618,4,"NA","NA",204,"0.05","1","mono","no cover crop","no cover crop","rapeseed","rapeseed cover crop","Single species","Non-legume",NA,NA,NA,NA,NA,NA,-92.21,"Pests | Nematodes | Soybean cyst nematode","NA | NA"
