"","review","paper_id","duration","rv_year","loc_multi_results","group_level1","group_level2","group_level3","rv","rv_depth","sample_depth","rv_units","stat_test","stat_type","trt1","trt1_int","trt1_int2","trt1_value","trt2","trt2_int","trt2_int2","trt2_value","significance","effect_norm","finelevel_group","trt1_name","trt1_details","trt2_name","trt2_details","cc_group1","cc_group2","norm_interp2","norm_interp3","group_level1_alt","group_level2_alt","norm_interp2_alt","norm_interp3_alt","per_change","grouping","normative_effect"
"1","Cover crop",23,"2012-1","1","1","Other Soil Properties","Abiotic Factors","Soil moisture","soil water content at cash crop emergence, 10 cm depth","10 cm","0-30 cm","cm^3  water/cm^3 soil","repeated measure ANOVA","mean",0,"NA","NA",0.26,1,"NA","NA",0.252,"ns","0","mono","no cover crop","no cover crop","winter rye","rye winter cover crop","Single species","Non-legume","Dependent on other factors","dependent on other factors",NA,NA,NA,NA,-3.08,"Other Soil Properties | Abiotic Factors | Soil moisture","Dependent on other factors | dependent on other factors"
"2211","Cover crop",49,"2011-3","2","1","Pests","Pathogens","Pathogens","soybean root rot (general)",NA,"NA","scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)","Tukey","mean",0,"NA","NA",1.8,1,"NA","NA",1.1,"ns","0","mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,-0.7,"Pests | Pathogens | Pathogens","Negative | assumed societal harm"
"2212","Cover crop",49,"2011-3","2","1","Pests","Pathogens","Pathogens","soybean root rot (general)",NA,"NA","scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)","Tukey","mean",2,"NA","NA",1,3,"NA","NA",1.3,"ns","0","mono_mono","canola","winter canola cover crop","mustard","mustard cover crop","Mixture comparisons","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,0.3,"Pests | Pathogens | Pathogens","Negative | assumed societal harm"
"2213","Cover crop",49,"2011-3","2","1","Pests","Pathogens","Pathogens","soybean root rot (general)",NA,"NA","scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)","Tukey","mean",2,"NA","NA",1,4,"NA","NA",1.5,"ns","0","mono_mono","canola","winter canola cover crop","rapeseed","rapeseed cover crop","Mixture comparisons","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,0.5,"Pests | Pathogens | Pathogens","Negative | assumed societal harm"
"2214","Cover crop",49,"2011-3","2","1","Pests","Pathogens","Pathogens","soybean root rot (general)",NA,"NA","scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)","Tukey","mean",2,"NA","NA",1,1,"NA","NA",1.1,"ns","0","mono_mono","canola","winter canola cover crop","winter rye","winter rye cover crop","Mixture comparisons","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,0.1,"Pests | Pathogens | Pathogens","Negative | assumed societal harm"
"2215","Cover crop",49,"2011-3","2","1","Pests","Pathogens","Pathogens","soybean root rot (general)",NA,"NA","scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)","Tukey","mean",3,"NA","NA",1.3,4,"NA","NA",1.5,"ns","0","mono_mono","mustard","mustard cover crop","rapeseed","rapeseed cover crop","Mixture comparisons","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,0.2,"Pests | Pathogens | Pathogens","Negative | assumed societal harm"
"2216","Cover crop",49,"2011-3","2","1","Pests","Pathogens","Pathogens","soybean root rot (general)",NA,"NA","scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)","Tukey","mean",3,"NA","NA",1.3,1,"NA","NA",1.1,"ns","0","mono_mono","mustard","mustard cover crop","winter rye","winter rye cover crop","Mixture comparisons","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,-0.2,"Pests | Pathogens | Pathogens","Negative | assumed societal harm"
"2217","Cover crop",49,"2011-3","2","1","Pests","Pathogens","Pathogens","soybean root rot (general)",NA,"NA","scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)","Tukey","mean",4,"NA","NA",1.5,1,"NA","NA",1.1,"ns","0","mono_mono","rapeseed","rapeseed cover crop","winter rye","winter rye cover crop","Mixture comparisons","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,-0.4,"Pests | Pathogens | Pathogens","Negative | assumed societal harm"
"2218","Cover crop",49,"2011-3","3","1","Pests","Pathogens","Pathogens","soybean root rot (general)",NA,"NA","scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)","Tukey","mean",0,"NA","NA",3.3,2,"NA","NA",2.8,"ns","0","mono","no cover crop","no cover crop","canola","winter canola cover crop","Single species","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,-0.5,"Pests | Pathogens | Pathogens","Negative | assumed societal harm"
"2219","Cover crop",49,"2011-3","3","1","Pests","Pathogens","Pathogens","soybean root rot (general)",NA,"NA","scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)","Tukey","mean",0,"NA","NA",3.3,3,"NA","NA",2.5,"ns","0","mono","no cover crop","no cover crop","mustard","mustard cover crop","Single species","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,-0.8,"Pests | Pathogens | Pathogens","Negative | assumed societal harm"
"2220","Cover crop",49,"2011-3","3","1","Pests","Pathogens","Pathogens","soybean root rot (general)",NA,"NA","scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)","Tukey","mean",0,"NA","NA",3.3,4,"NA","NA",2.5,"ns","0","mono","no cover crop","no cover crop","rapeseed","rapeseed cover crop","Single species","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,-0.8,"Pests | Pathogens | Pathogens","Negative | assumed societal harm"
"2221","Cover crop",49,"2011-3","3","1","Pests","Pathogens","Pathogens","soybean root rot (general)",NA,"NA","scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)","Tukey","mean",0,"NA","NA",3.3,1,"NA","NA",1.6,"0.05","1","mono","no cover crop","no cover crop","winter rye","winter rye cover crop","Single species","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,-1.7,"Pests | Pathogens | Pathogens","Negative | assumed societal harm"
"2222","Cover crop",49,"2011-3","3","1","Pests","Pathogens","Pathogens","soybean root rot (general)",NA,"NA","scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)","Tukey","mean",2,"NA","NA",2.8,3,"NA","NA",2.5,"ns","0","mono_mono","canola","winter canola cover crop","mustard","mustard cover crop","Mixture comparisons","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,-0.3,"Pests | Pathogens | Pathogens","Negative | assumed societal harm"
"2223","Cover crop",49,"2011-3","3","1","Pests","Pathogens","Pathogens","soybean root rot (general)",NA,"NA","scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)","Tukey","mean",2,"NA","NA",2.8,4,"NA","NA",2.5,"ns","0","mono_mono","canola","winter canola cover crop","rapeseed","rapeseed cover crop","Mixture comparisons","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,-0.3,"Pests | Pathogens | Pathogens","Negative | assumed societal harm"
"2224","Cover crop",49,"2011-3","3","1","Pests","Pathogens","Pathogens","soybean root rot (general)",NA,"NA","scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)","Tukey","mean",2,"NA","NA",2.8,1,"NA","NA",1.6,"0.05","NA","mono_mono","canola","winter canola cover crop","winter rye","winter rye cover crop","Mixture comparisons","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,-1.2,"Pests | Pathogens | Pathogens","Negative | assumed societal harm"
"2225","Cover crop",49,"2011-3","3","1","Pests","Pathogens","Pathogens","soybean root rot (general)",NA,"NA","scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)","Tukey","mean",3,"NA","NA",2.5,4,"NA","NA",2.5,"ns","0","mono_mono","mustard","mustard cover crop","rapeseed","rapeseed cover crop","Mixture comparisons","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,0,"Pests | Pathogens | Pathogens","Negative | assumed societal harm"
"2226","Cover crop",49,"2011-3","3","1","Pests","Pathogens","Pathogens","soybean root rot (general)",NA,"NA","scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)","Tukey","mean",3,"NA","NA",2.5,1,"NA","NA",1.6,"0.05","NA","mono_mono","mustard","mustard cover crop","winter rye","winter rye cover crop","Mixture comparisons","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,-0.9,"Pests | Pathogens | Pathogens","Negative | assumed societal harm"
"2227","Cover crop",49,"2011-3","3","1","Pests","Pathogens","Pathogens","soybean root rot (general)",NA,"NA","scale (1-5 where 1 = roots with 0 to 20% discoloration, 2 = 21 to 40% discoloration, 3 = 41 to 60% discoloration, 4 = 61 to 80% discoloration, and 5 = roots with 81 to 100% discoloration)","Tukey","mean",4,"NA","NA",2.5,1,"NA","NA",1.6,"0.05","NA","mono_mono","rapeseed","rapeseed cover crop","winter rye","winter rye cover crop","Mixture comparisons","Non-legume","Negative","assumed societal harm",NA,NA,NA,NA,-0.9,"Pests | Pathogens | Pathogens","Negative | assumed societal harm"
"2228","Cover crop",52,"2008-4","1","1","Climate Mitigation","Carbon Storage","Soil organic carbon","soil organic carbon in soybean (0-5 cm soil depth)","0-5 cm","0-30 cm","g/kg","LSD","mean",0,"NA","NA",27.3,1,"NA","NA",28.5,"ns","0","mono","no cover crop","no cover crop","slender wheatgrass (corn), winter lentils (soybean)","winter lentils (after soybean), slender wheatgrass (after maize)","Single species","Rotation of Cover Crops","Positive","assumed societal benefit","Other Soil Properties","Chemical Properties","Dependent on other factors","assumed societal benefit",4.4,"Climate Mitigation | Carbon Storage | Soil organic carbon ; Other Soil Properties | Chemical Properties | Soil organic carbon","Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit"
"2229","Cover crop",52,"2008-4","2","1","Climate Mitigation","Carbon Storage","Soil organic carbon","soil organic carbon in soybean (0-5 cm soil depth)","0-5 cm","0-30 cm","g/kg","LSD","mean",0,"NA","NA",27,1,"NA","NA",25.4,"0.04","-1","mono","no cover crop","no cover crop","slender wheatgrass (corn), winter lentils (soybean)","winter lentils (after soybean), slender wheatgrass (after maize)","Single species","Rotation of Cover Crops","Positive","assumed societal benefit","Other Soil Properties","Chemical Properties","Dependent on other factors","assumed societal benefit",-5.93,"Climate Mitigation | Carbon Storage | Soil organic carbon ; Other Soil Properties | Chemical Properties | Soil organic carbon","Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit"
"2230","Cover crop",52,"2008-4","3","1","Climate Mitigation","Carbon Storage","Soil organic carbon","soil organic carbon in soybean (0-5 cm soil depth)","0-5 cm","0-30 cm","g/kg","LSD","mean",0,"NA","NA",23.7,1,"NA","NA",28.5,"ns","0","mono","no cover crop","no cover crop","slender wheatgrass (corn), winter lentils (soybean)","winter lentils (after soybean), slender wheatgrass (after maize)","Single species","Rotation of Cover Crops","Positive","assumed societal benefit","Other Soil Properties","Chemical Properties","Dependent on other factors","assumed societal benefit",20.25,"Climate Mitigation | Carbon Storage | Soil organic carbon ; Other Soil Properties | Chemical Properties | Soil organic carbon","Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit"
"2231","Cover crop",52,"2008-4","4","1","Climate Mitigation","Carbon Storage","Soil organic carbon","soil organic carbon in soybean (0-5 cm soil depth)","0-5 cm","0-30 cm","g/kg","LSD","mean",0,"NA","NA",27,1,"NA","NA",27,"ns","0","mono","no cover crop","no cover crop","slender wheatgrass (corn), winter lentils (soybean)","winter lentils (after soybean), slender wheatgrass (after maize)","Single species","Rotation of Cover Crops","Positive","assumed societal benefit","Other Soil Properties","Chemical Properties","Dependent on other factors","assumed societal benefit",0,"Climate Mitigation | Carbon Storage | Soil organic carbon ; Other Soil Properties | Chemical Properties | Soil organic carbon","Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit"
"2232","Cover crop",52,"2008-4","1","1","Climate Mitigation","Carbon Storage","Soil organic carbon","soil organic carbon in maize (0-5 cm soil depth)","0-5 cm","0-30 cm","g/kg","LSD","mean",0,"NA","NA",25.3,1,"NA","NA",24.5,"ns","0","mono","no cover crop","no cover crop","slender wheatgrass (corn), winter lentils (soybean)","winter lentils (after soybean), slender wheatgrass (after maize)","Single species","Rotation of Cover Crops","Positive","assumed societal benefit","Other Soil Properties","Chemical Properties","Dependent on other factors","assumed societal benefit",-3.16,"Climate Mitigation | Carbon Storage | Soil organic carbon ; Other Soil Properties | Chemical Properties | Soil organic carbon","Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit"
"2233","Cover crop",52,"2008-4","2","1","Climate Mitigation","Carbon Storage","Soil organic carbon","soil organic carbon in soybean (0-5 cm soil depth)","0-5 cm","0-30 cm","g/kg","LSD","mean",0,"NA","NA",28.2,1,"NA","NA",29,"ns","0","mono","no cover crop","no cover crop","slender wheatgrass (corn), winter lentils (soybean)","winter lentils (after soybean), slender wheatgrass (after maize)","Single species","Rotation of Cover Crops","Positive","assumed societal benefit","Other Soil Properties","Chemical Properties","Dependent on other factors","assumed societal benefit",2.84,"Climate Mitigation | Carbon Storage | Soil organic carbon ; Other Soil Properties | Chemical Properties | Soil organic carbon","Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit"
"2234","Cover crop",52,"2008-4","3","1","Climate Mitigation","Carbon Storage","Soil organic carbon","soil organic carbon in soybean (0-5 cm soil depth)","0-5 cm","0-30 cm","g/kg","LSD","mean",0,"NA","NA",25.1,1,"NA","NA",25,"ns","0","mono","no cover crop","no cover crop","slender wheatgrass (corn), winter lentils (soybean)","winter lentils (after soybean), slender wheatgrass (after maize)","Single species","Rotation of Cover Crops","Positive","assumed societal benefit","Other Soil Properties","Chemical Properties","Dependent on other factors","assumed societal benefit",-0.4,"Climate Mitigation | Carbon Storage | Soil organic carbon ; Other Soil Properties | Chemical Properties | Soil organic carbon","Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit"
"2235","Cover crop",52,"2008-4","4","1","Climate Mitigation","Carbon Storage","Soil organic carbon","soil organic carbon in soybean (0-5 cm soil depth)","0-5 cm","0-30 cm","g/kg","LSD","mean",0,"NA","NA",29,1,"NA","NA",29,"ns","0","mono","no cover crop","no cover crop","slender wheatgrass (corn), winter lentils (soybean)","winter lentils (after soybean), slender wheatgrass (after maize)","Single species","Rotation of Cover Crops","Positive","assumed societal benefit","Other Soil Properties","Chemical Properties","Dependent on other factors","assumed societal benefit",0,"Climate Mitigation | Carbon Storage | Soil organic carbon ; Other Soil Properties | Chemical Properties | Soil organic carbon","Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit"
"2236","Cover crop",52,"2008-4","1","1","Climate Mitigation","Carbon Storage","Soil organic carbon","soil organic carbon in soybean (5-15 cm soil depth)","5-15 cm","0-30 cm","g/kg","LSD","mean",0,"NA","NA",24,1,"NA","NA",24,"ns","0","mono","no cover crop","no cover crop","slender wheatgrass (corn), winter lentils (soybean)","winter lentils (after soybean), slender wheatgrass (after maize)","Single species","Rotation of Cover Crops","Positive","assumed societal benefit","Other Soil Properties","Chemical Properties","Dependent on other factors","assumed societal benefit",0,"Climate Mitigation | Carbon Storage | Soil organic carbon ; Other Soil Properties | Chemical Properties | Soil organic carbon","Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit"
"2237","Cover crop",52,"2008-4","2","1","Climate Mitigation","Carbon Storage","Soil organic carbon","soil organic carbon in soybean (5-15 cm soil depth)","5-15 cm","0-30 cm","g/kg","LSD","mean",0,"NA","NA",21.2,1,"NA","NA",21,"ns","0","mono","no cover crop","no cover crop","slender wheatgrass (corn), winter lentils (soybean)","winter lentils (after soybean), slender wheatgrass (after maize)","Single species","Rotation of Cover Crops","Positive","assumed societal benefit","Other Soil Properties","Chemical Properties","Dependent on other factors","assumed societal benefit",-0.94,"Climate Mitigation | Carbon Storage | Soil organic carbon ; Other Soil Properties | Chemical Properties | Soil organic carbon","Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit"
"2238","Cover crop",52,"2008-4","3","1","Climate Mitigation","Carbon Storage","Soil organic carbon","soil organic carbon in soybean (5-15 cm soil depth)","5-15 cm","0-30 cm","g/kg","LSD","mean",0,"NA","NA",23.1,1,"NA","NA",23.3,"ns","0","mono","no cover crop","no cover crop","slender wheatgrass (corn), winter lentils (soybean)","winter lentils (after soybean), slender wheatgrass (after maize)","Single species","Rotation of Cover Crops","Positive","assumed societal benefit","Other Soil Properties","Chemical Properties","Dependent on other factors","assumed societal benefit",0.87,"Climate Mitigation | Carbon Storage | Soil organic carbon ; Other Soil Properties | Chemical Properties | Soil organic carbon","Positive | assumed societal benefit ; Dependent on other factors | assumed societal benefit"
