review,paper_id,duration,rv_year,loc_multi_results,group_level1,group_level2,group_level3,rv,rv_depth,sample_depth,rv_units,stat_test,stat_type,trt1,trt1_int,trt1_int2,trt1_value,trt2,trt2_int,trt2_int2,trt2_value,significance,trt1_name,trt1_details,trt2_name,trt2_details,trt2_group1,trt2_group2,crop_type,system_group1,system_group2,mgmt_intention,norm_interp2,norm_interp3,group_level1_alt,group_level2_alt,norm_interp2_alt,norm_interp3_alt,per_change,grouping,normative_effect
Continuous cover,4028,2012-3,3,3,Pests,Weeds,Striga,"striga count after 10 weeks, short rains",NA,NA,#,NA,mean,0,NA,NA,251,1,NA,NA,33,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-86.85,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,3,4,Pests,Weeds,Striga,"striga count after 10 weeks, short rains",NA,NA,#,NA,mean,0,NA,NA,244,1,NA,NA,34,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-86.07,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,2,5,Pests,Weeds,Striga,"striga count after 10 weeks, short rains",NA,NA,#,NA,mean,0,NA,NA,306,1,NA,NA,24,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-92.16,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,2,6,Pests,Weeds,Striga,"striga count after 10 weeks, short rains",NA,NA,#,NA,mean,0,NA,NA,740,1,NA,NA,8,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-98.92,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,2,7,Pests,Weeds,Striga,"striga count after 10 weeks, short rains",NA,NA,#,NA,mean,0,NA,NA,209,1,NA,NA,13,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-93.78,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,2,8,Pests,Weeds,Striga,"striga count after 10 weeks, short rains",NA,NA,#,NA,mean,0,NA,NA,471,1,NA,NA,12,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-97.45,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,2,9,Pests,Weeds,Striga,"striga count after 10 weeks, short rains",NA,NA,#,NA,mean,0,NA,NA,204,1,NA,NA,11,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-94.61,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,2,10,Pests,Weeds,Striga,"striga count after 10 weeks, short rains",NA,NA,#,NA,mean,0,NA,NA,1105,1,NA,NA,17,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-98.46,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,2,11,Pests,Weeds,Striga,"striga count after 10 weeks, short rains",NA,NA,#,NA,mean,0,NA,NA,328,1,NA,NA,8,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-97.56,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,1,12,Pests,Weeds,Striga,"striga count after 10 weeks, short rains",NA,NA,#,NA,mean,0,NA,NA,246,1,NA,NA,11,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-95.53,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,1,13,Pests,Weeds,Striga,"striga count after 10 weeks, short rains",NA,NA,#,NA,mean,0,NA,NA,442,1,NA,NA,12,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-97.29,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,1,14,Pests,Weeds,Striga,"striga count after 10 weeks, short rains",NA,NA,#,NA,mean,0,NA,NA,235,1,NA,NA,9,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-96.17,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,1,15,Pests,Weeds,Striga,"striga count after 10 weeks, short rains",NA,NA,#,NA,mean,0,NA,NA,441,1,NA,NA,52,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-88.21,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,1,16,Pests,Weeds,Striga,"striga count after 10 weeks, short rains",NA,NA,#,NA,mean,0,NA,NA,311,1,NA,NA,14,1.00E-04,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,NA,NA,NA,NA,-95.5,Pests | Weeds | Striga,Negative | assumed societal harm
Continuous cover,4028,2012-3,1,1,Pests,Crop Damage,Damage From Stem-Borer,"seasonal percentage of maize plants damaged by stem-borers at 10 weeks, short rains",NA,NA,%,NA,mean,0,NA,NA,12.4,1,NA,NA,1.9,0.05,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,Crop Yields,Crop Damage,Negative,assumed societal harm,-10.5,Pests | Crop Damage | Damage From Stem-Borer ; Crop Yields | Crop Damage | Damage From Stem-Borer,Negative | assumed societal harm ; Negative | assumed societal harm
Continuous cover,4028,2012-3,1,2,Pests,Crop Damage,Damage From Stem-Borer,"seasonal percentage of maize plants damaged by stem-borers at 10 weeks, short rains",NA,NA,%,NA,mean,0,NA,NA,11.2,1,NA,NA,2.2,0.05,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,Crop Yields,Crop Damage,Negative,assumed societal harm,-9,Pests | Crop Damage | Damage From Stem-Borer ; Crop Yields | Crop Damage | Damage From Stem-Borer,Negative | assumed societal harm ; Negative | assumed societal harm
Continuous cover,4028,2012-3,1,3,Pests,Crop Damage,Damage From Stem-Borer,"seasonal percentage of maize plants damaged by stem-borers at 10 weeks, short rains",NA,NA,%,NA,mean,0,NA,NA,17.1,1,NA,NA,5.9,0.05,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,Crop Yields,Crop Damage,Negative,assumed societal harm,-11.2,Pests | Crop Damage | Damage From Stem-Borer ; Crop Yields | Crop Damage | Damage From Stem-Borer,Negative | assumed societal harm ; Negative | assumed societal harm
Continuous cover,4028,2012-3,1,4,Pests,Crop Damage,Damage From Stem-Borer,"seasonal percentage of maize plants damaged by stem-borers at 10 weeks, short rains",NA,NA,%,NA,mean,0,NA,NA,13.8,1,NA,NA,3.2,0.05,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,Crop Yields,Crop Damage,Negative,assumed societal harm,-10.6,Pests | Crop Damage | Damage From Stem-Borer ; Crop Yields | Crop Damage | Damage From Stem-Borer,Negative | assumed societal harm ; Negative | assumed societal harm
Continuous cover,4028,2012-3,2,1,Pests,Crop Damage,Damage From Stem-Borer,"seasonal percentage of maize plants damaged by stem-borers at 10 weeks, long rains",NA,NA,%,NA,mean,0,NA,NA,13,1,NA,NA,3.1,0.05,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,Crop Yields,Crop Damage,Negative,assumed societal harm,-9.9,Pests | Crop Damage | Damage From Stem-Borer ; Crop Yields | Crop Damage | Damage From Stem-Borer,Negative | assumed societal harm ; Negative | assumed societal harm
Continuous cover,4028,2012-3,2,2,Pests,Crop Damage,Damage From Stem-Borer,"seasonal percentage of maize plants damaged by stem-borers at 10 weeks, long rains",NA,NA,%,NA,mean,0,NA,NA,9.7,1,NA,NA,1.9,0.05,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,Crop Yields,Crop Damage,Negative,assumed societal harm,-7.8,Pests | Crop Damage | Damage From Stem-Borer ; Crop Yields | Crop Damage | Damage From Stem-Borer,Negative | assumed societal harm ; Negative | assumed societal harm
Continuous cover,4028,2012-3,2,3,Pests,Crop Damage,Damage From Stem-Borer,"seasonal percentage of maize plants damaged by stem-borers at 10 weeks, long rains",NA,NA,%,NA,mean,0,NA,NA,14.1,1,NA,NA,3,0.05,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,Crop Yields,Crop Damage,Negative,assumed societal harm,-11.1,Pests | Crop Damage | Damage From Stem-Borer ; Crop Yields | Crop Damage | Damage From Stem-Borer,Negative | assumed societal harm ; Negative | assumed societal harm
Continuous cover,4028,2012-3,2,4,Pests,Crop Damage,Damage From Stem-Borer,"seasonal percentage of maize plants damaged by stem-borers at 10 weeks, long rains",NA,NA,%,NA,mean,0,NA,NA,14.9,1,NA,NA,3.5,0.05,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,Crop Yields,Crop Damage,Negative,assumed societal harm,-11.4,Pests | Crop Damage | Damage From Stem-Borer ; Crop Yields | Crop Damage | Damage From Stem-Borer,Negative | assumed societal harm ; Negative | assumed societal harm
Continuous cover,4028,2012-3,1,5,Pests,Crop Damage,Damage From Stem-Borer,"seasonal percentage of maize plants damaged by stem-borers at 10 weeks, long rains",NA,NA,%,NA,mean,0,NA,NA,12.7,1,NA,NA,1.8,0.05,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,Crop Yields,Crop Damage,Negative,assumed societal harm,-10.9,Pests | Crop Damage | Damage From Stem-Borer ; Crop Yields | Crop Damage | Damage From Stem-Borer,Negative | assumed societal harm ; Negative | assumed societal harm
Continuous cover,4028,2012-3,1,6,Pests,Crop Damage,Damage From Stem-Borer,"seasonal percentage of maize plants damaged by stem-borers at 10 weeks, long rains",NA,NA,%,NA,mean,0,NA,NA,34.5,1,NA,NA,2.1,0.05,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,Crop Yields,Crop Damage,Negative,assumed societal harm,-32.4,Pests | Crop Damage | Damage From Stem-Borer ; Crop Yields | Crop Damage | Damage From Stem-Borer,Negative | assumed societal harm ; Negative | assumed societal harm
Continuous cover,4028,2012-3,1,7,Pests,Crop Damage,Damage From Stem-Borer,"seasonal percentage of maize plants damaged by stem-borers at 10 weeks, long rains",NA,NA,%,NA,mean,0,NA,NA,13.4,1,NA,NA,2,0.05,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,Crop Yields,Crop Damage,Negative,assumed societal harm,-11.4,Pests | Crop Damage | Damage From Stem-Borer ; Crop Yields | Crop Damage | Damage From Stem-Borer,Negative | assumed societal harm ; Negative | assumed societal harm
Continuous cover,4028,2012-3,1,8,Pests,Crop Damage,Damage From Stem-Borer,"seasonal percentage of maize plants damaged by stem-borers at 10 weeks, long rains",NA,NA,%,NA,mean,0,NA,NA,17.1,1,NA,NA,2,0.05,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,Crop Yields,Crop Damage,Negative,assumed societal harm,-15.1,Pests | Crop Damage | Damage From Stem-Borer ; Crop Yields | Crop Damage | Damage From Stem-Borer,Negative | assumed societal harm ; Negative | assumed societal harm
Continuous cover,4028,2012-3,1,9,Pests,Crop Damage,Damage From Stem-Borer,"seasonal percentage of maize plants damaged by stem-borers at 10 weeks, long rains",NA,NA,%,NA,mean,0,NA,NA,21.1,1,NA,NA,0.8,0.05,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,Crop Yields,Crop Damage,Negative,assumed societal harm,-20.3,Pests | Crop Damage | Damage From Stem-Borer ; Crop Yields | Crop Damage | Damage From Stem-Borer,Negative | assumed societal harm ; Negative | assumed societal harm
Continuous cover,4028,2012-3,1,10,Pests,Crop Damage,Damage From Stem-Borer,"seasonal percentage of maize plants damaged by stem-borers at 10 weeks, long rains",NA,NA,%,NA,mean,0,NA,NA,13.5,1,NA,NA,2.1,0.05,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,Crop Yields,Crop Damage,Negative,assumed societal harm,-11.4,Pests | Crop Damage | Damage From Stem-Borer ; Crop Yields | Crop Damage | Damage From Stem-Borer,Negative | assumed societal harm ; Negative | assumed societal harm
Continuous cover,4028,2012-3,1,11,Pests,Crop Damage,Damage From Stem-Borer,"seasonal percentage of maize plants damaged by stem-borers at 10 weeks, long rains",NA,NA,%,NA,mean,0,NA,NA,12.4,1,NA,NA,1.2,0.05,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,Crop Yields,Crop Damage,Negative,assumed societal harm,-11.2,Pests | Crop Damage | Damage From Stem-Borer ; Crop Yields | Crop Damage | Damage From Stem-Borer,Negative | assumed societal harm ; Negative | assumed societal harm
Continuous cover,4028,2012-3,2,1,Pests,Crop Damage,Damage From Stem-Borer,"seasonal percentage of maize plants damaged by stem-borers at 10 weeks, long rains",NA,NA,%,NA,mean,0,NA,NA,17.2,1,NA,NA,1.9,0.05,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,Crop Yields,Crop Damage,Negative,assumed societal harm,-15.3,Pests | Crop Damage | Damage From Stem-Borer ; Crop Yields | Crop Damage | Damage From Stem-Borer,Negative | assumed societal harm ; Negative | assumed societal harm
Continuous cover,4028,2012-3,2,2,Pests,Crop Damage,Damage From Stem-Borer,"seasonal percentage of maize plants damaged by stem-borers at 10 weeks, long rains",NA,NA,%,NA,mean,0,NA,NA,9.8,1,NA,NA,0.8,0.05,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,Crop Yields,Crop Damage,Negative,assumed societal harm,-9,Pests | Crop Damage | Damage From Stem-Borer ; Crop Yields | Crop Damage | Damage From Stem-Borer,Negative | assumed societal harm ; Negative | assumed societal harm
Continuous cover,4028,2012-3,2,3,Pests,Crop Damage,Damage From Stem-Borer,"seasonal percentage of maize plants damaged by stem-borers at 10 weeks, long rains",NA,NA,%,NA,mean,0,NA,NA,0.9,1,NA,NA,0,0.05,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,Crop Yields,Crop Damage,Negative,assumed societal harm,-0.9,Pests | Crop Damage | Damage From Stem-Borer ; Crop Yields | Crop Damage | Damage From Stem-Borer,Negative | assumed societal harm ; Negative | assumed societal harm
Continuous cover,4028,2012-3,2,4,Pests,Crop Damage,Damage From Stem-Borer,"seasonal percentage of maize plants damaged by stem-borers at 10 weeks, long rains",NA,NA,%,NA,mean,0,NA,NA,21.2,1,NA,NA,5.9,0.05,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,Crop Yields,Crop Damage,Negative,assumed societal harm,-15.3,Pests | Crop Damage | Damage From Stem-Borer ; Crop Yields | Crop Damage | Damage From Stem-Borer,Negative | assumed societal harm ; Negative | assumed societal harm
Continuous cover,4028,2012-3,1,5,Pests,Crop Damage,Damage From Stem-Borer,"seasonal percentage of maize plants damaged by stem-borers at 10 weeks, long rains",NA,NA,%,NA,mean,0,NA,NA,13.4,1,NA,NA,2.4,0.05,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,Crop Yields,Crop Damage,Negative,assumed societal harm,-11,Pests | Crop Damage | Damage From Stem-Borer ; Crop Yields | Crop Damage | Damage From Stem-Borer,Negative | assumed societal harm ; Negative | assumed societal harm
Continuous cover,4028,2012-3,1,6,Pests,Crop Damage,Damage From Stem-Borer,"seasonal percentage of maize plants damaged by stem-borers at 10 weeks, long rains",NA,NA,%,NA,mean,0,NA,NA,13,1,NA,NA,1.4,0.05,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,Crop Yields,Crop Damage,Negative,assumed societal harm,-11.6,Pests | Crop Damage | Damage From Stem-Borer ; Crop Yields | Crop Damage | Damage From Stem-Borer,Negative | assumed societal harm ; Negative | assumed societal harm
Continuous cover,4028,2012-3,1,7,Pests,Crop Damage,Damage From Stem-Borer,"seasonal percentage of maize plants damaged by stem-borers at 10 weeks, long rains",NA,NA,%,NA,mean,0,NA,NA,14.4,1,NA,NA,3.1,0.05,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,Crop Yields,Crop Damage,Negative,assumed societal harm,-11.3,Pests | Crop Damage | Damage From Stem-Borer ; Crop Yields | Crop Damage | Damage From Stem-Borer,Negative | assumed societal harm ; Negative | assumed societal harm
Continuous cover,4028,2012-3,1,8,Pests,Crop Damage,Damage From Stem-Borer,"seasonal percentage of maize plants damaged by stem-borers at 10 weeks, long rains",NA,NA,%,NA,mean,0,NA,NA,13.9,1,NA,NA,2.1,0.05,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,Crop Yields,Crop Damage,Negative,assumed societal harm,-11.8,Pests | Crop Damage | Damage From Stem-Borer ; Crop Yields | Crop Damage | Damage From Stem-Borer,Negative | assumed societal harm ; Negative | assumed societal harm
Continuous cover,4028,2012-3,1,9,Pests,Crop Damage,Damage From Stem-Borer,"seasonal percentage of maize plants damaged by stem-borers at 10 weeks, long rains",NA,NA,%,NA,mean,0,NA,NA,20.2,1,NA,NA,2.1,0.05,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,Crop Yields,Crop Damage,Negative,assumed societal harm,-18.1,Pests | Crop Damage | Damage From Stem-Borer ; Crop Yields | Crop Damage | Damage From Stem-Borer,Negative | assumed societal harm ; Negative | assumed societal harm
Continuous cover,4028,2012-3,1,10,Pests,Crop Damage,Damage From Stem-Borer,"seasonal percentage of maize plants damaged by stem-borers at 10 weeks, long rains",NA,NA,%,NA,mean,0,NA,NA,13,1,NA,NA,2.4,0.05,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,Crop Yields,Crop Damage,Negative,assumed societal harm,-10.6,Pests | Crop Damage | Damage From Stem-Borer ; Crop Yields | Crop Damage | Damage From Stem-Borer,Negative | assumed societal harm ; Negative | assumed societal harm
Continuous cover,4028,2012-3,1,11,Pests,Crop Damage,Damage From Stem-Borer,"seasonal percentage of maize plants damaged by stem-borers at 10 weeks, long rains",NA,NA,%,NA,mean,0,NA,NA,10.2,1,NA,NA,0.3,0.05,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,Crop Yields,Crop Damage,Negative,assumed societal harm,-9.9,Pests | Crop Damage | Damage From Stem-Borer ; Crop Yields | Crop Damage | Damage From Stem-Borer,Negative | assumed societal harm ; Negative | assumed societal harm
Continuous cover,4028,2012-3,1,12,Pests,Crop Damage,Damage From Stem-Borer,"seasonal percentage of maize plants damaged by stem-borers at 10 weeks, long rains",NA,NA,%,NA,mean,0,NA,NA,23.6,1,NA,NA,3.2,0.05,monocrop,maize,alley crop,maize;Desmodium;brachiaria,3,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Pest Management,Negative,assumed societal harm,Crop Yields,Crop Damage,Negative,assumed societal harm,-20.4,Pests | Crop Damage | Damage From Stem-Borer ; Crop Yields | Crop Damage | Damage From Stem-Borer,Negative | assumed societal harm ; Negative | assumed societal harm
