"review","paper_id","duration","rv_year","loc_multi_results","group_level1","group_level2","group_level3","rv","rv_timeseries","rv_depth","sample_depth","rv_units","stat_test","stat_type","trt1","trt1_int","trt1_int2","trt1_value","trt2","trt2_int","trt2_int2","trt2_value","significance","finelevel_group","trt1_name","trt1_details","trt2_name","trt2_details","tillage_1","tillage_2","trt_compare","crop_type","norm_interp2","norm_interp3","group_level1_alt","group_level2_alt","norm_interp2_alt","norm_interp3_alt","per_change","grouping","normative_effect"
"Tillage",6000,"2017-2","1","1","Crop Yields","Yields","Maize","maize grain yield, long season, no manure, high fertility site","No",NA,NA,"ton/ha","Tukey","mean",0,NA,NA,3.93,1,NA,NA,5.89,"0.05","HH15cm_NT","Conventional Tillage","hand hoe, 15 cm depth","No Tillage","no tillage",0,16,"Conventional Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",49.87,"Crop Yields | Yields | Maize","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","2","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, long rains","No",NA,NA,"t/ha","Lsmean","mean",0,"5","8",2.55,1,"5","8",1.35,"ns","conv_Tied","Conventional Tillage","conventional tillage, manure added, additional nitrogen added","Conservation Tillage","tied tillage, manure added, additional nitrogen added",1,13.5,"Conventional Tillage - Conservation Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-47.06,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","2","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, short rains","No",NA,NA,"t/ha","Lsmean","mean",0,"5","7",1.2,1,"5","7",1.54,"ns","conv_Tied","Conventional Tillage","conventional tillage, manure added, no additional nitrogen","Conservation Tillage","tied tillage, manure added, no additional nitrogen",1,13.5,"Conventional Tillage - Conservation Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",28.33,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","2","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, short rains","No",NA,NA,"t/ha","Lsmean","mean",0,"5","8",2.32,1,"5","8",2.61,"ns","conv_Tied","Conventional Tillage","conventional tillage, manure added, additional nitrogen added","Conservation Tillage","tied tillage, manure added, additional nitrogen added",1,13.5,"Conventional Tillage - Conservation Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",12.5,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","3","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, long rains","No",NA,NA,"t/ha","Lsmean","mean",0,"5","7",1.64,1,"5","7",1.39,"ns","conv_Tied","Conventional Tillage","conventional tillage, manure added, no additional nitrogen","Conservation Tillage","tied tillage, manure added, no additional nitrogen",1,13.5,"Conventional Tillage - Conservation Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-15.24,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","3","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, long rains","No",NA,NA,"t/ha","Lsmean","mean",0,"5","8",1.18,1,"5","8",1.13,"ns","conv_Tied","Conventional Tillage","conventional tillage, manure added, additional nitrogen added","Conservation Tillage","tied tillage, manure added, additional nitrogen added",1,13.5,"Conventional Tillage - Conservation Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-4.24,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","1","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, short rains","No",NA,NA,"t/ha","Lsmean","mean",1,"5","7",1.53,2,"5","7",2.84,"ns","Tied_NT","Conservation Tillage","tied tillage, manure added, no additional nitrogen","No Tillage","no-tillage, manure added, no additional nitrogen",13.5,16,"Conservation Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",85.62,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","1","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, short rains","No",NA,NA,"t/ha","Lsmean","mean",1,"5","8",2.56,2,"5","8",3.51,"ns","Tied_NT","Conservation Tillage","tied tillage, manure added, additional nitrogen added","No Tillage","no-tillage, manure added, additional nitrogen added",13.5,16,"Conservation Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",37.11,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","2","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, long rains","No",NA,NA,"t/ha","Lsmean","mean",1,"5","7",0.68,2,"5","7",1.37,"ns","Tied_NT","Conservation Tillage","tied tillage, manure added, no additional nitrogen","No Tillage","no-tillage, manure added, no additional nitrogen",13.5,16,"Conservation Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",101.47,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","2","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, long rains","No",NA,NA,"t/ha","Lsmean","mean",1,"5","8",1.27,2,"5","8",1.35,"ns","Tied_NT","Conservation Tillage","tied tillage, manure added, additional nitrogen added","No Tillage","no-tillage, manure added, additional nitrogen added",13.5,16,"Conservation Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",6.3,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","2","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, short rains","No",NA,NA,"t/ha","Lsmean","mean",1,"5","7",0.9,2,"5","7",1.54,"ns","Tied_NT","Conservation Tillage","tied tillage, manure added, no additional nitrogen","No Tillage","no-tillage, manure added, no additional nitrogen",13.5,16,"Conservation Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",71.11,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","2","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, short rains","No",NA,NA,"t/ha","Lsmean","mean",1,"5","8",1.23,2,"5","8",2.61,"0.05","Tied_NT","Conservation Tillage","tied tillage, manure added, additional nitrogen added","No Tillage","no-tillage, manure added, additional nitrogen added",13.5,16,"Conservation Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",112.2,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","3","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, long rains","No",NA,NA,"t/ha","Lsmean","mean",1,"5","7",2,2,"5","7",1.39,"ns","Tied_NT","Conservation Tillage","tied tillage, manure added, no additional nitrogen","No Tillage","no-tillage, manure added, no additional nitrogen",13.5,16,"Conservation Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-30.5,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","3","1","Crop Yields","Crop Growth","Aboveground Biomass","maize stover yield, long rains","No",NA,NA,"t/ha","Lsmean","mean",1,"5","8",2.12,2,"5","8",1.13,"ns","Tied_NT","Conservation Tillage","tied tillage, manure added, additional nitrogen added","No Tillage","no-tillage, manure added, additional nitrogen added",13.5,16,"Conservation Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-46.7,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","1;2;3","1","Crop Yields","Crop Growth","Aboveground Biomass","nitrogen uptake by maize","No",NA,NA,"kg N/ha","Lsmean","mean",0,"4;5","7",183,2,"4;5","7",97,NA,"conv_NT","Conventional Tillage","conventional tillage, crop residue added, manure added, no additional nitrogen","No Tillage","no-tillage, crop residue added, manure added, no additional nitrogen",1,16,"Conventional Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-46.99,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","1;2;3","1","Crop Yields","Crop Growth","Aboveground Biomass","phosphorus uptake by maize","No",NA,NA,"kg P/ha","Lsmean","mean",0,"4;5","7",22,2,"4;5","7",12,NA,"conv_NT","Conventional Tillage","conventional tillage, crop residue added, manure added, no additional nitrogen","No Tillage","no-tillage, crop residue added, manure added, no additional nitrogen",1,16,"Conventional Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-45.45,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","1;2;3","1","Crop Yields","Crop Growth","Aboveground Biomass","potassium uptake by maize","No",NA,NA,"kg K/ha","Lsmean","mean",0,"4;5","7",185,2,"4;5","7",122,NA,"conv_NT","Conventional Tillage","conventional tillage, crop residue added, manure added, no additional nitrogen","No Tillage","no-tillage, crop residue added, manure added, no additional nitrogen",1,16,"Conventional Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-34.05,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","1;2;3","1","Crop Yields","Crop Growth","Aboveground Biomass","nitrogen uptake by maize","No",NA,NA,"kg N/ha","Lsmean","mean",0,"4;5","7",183,1,"4;5","7",127,NA,"conv_Tied","Conventional Tillage","conventional tillage, crop residue added, manure added, no additional nitrogen","Conservation Tillage","tied tillage, crop residue added, manure added, no additional nitrogen",1,13.5,"Conventional Tillage - Conservation Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-30.6,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","1;2;3","1","Crop Yields","Crop Growth","Aboveground Biomass","phosphorus uptake by maize","No",NA,NA,"kg P/ha","Lsmean","mean",0,"4;5","7",22,1,"4;5","7",17,NA,"conv_Tied","Conventional Tillage","conventional tillage, crop residue added, manure added, no additional nitrogen","Conservation Tillage","tied tillage, crop residue added, manure added, no additional nitrogen",1,13.5,"Conventional Tillage - Conservation Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-22.73,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","1;2;3","1","Crop Yields","Crop Growth","Aboveground Biomass","potassium uptake by maize","No",NA,NA,"kg K/ha","Lsmean","mean",0,"4;5","7",185,1,"4;5","7",164,NA,"conv_Tied","Conventional Tillage","conventional tillage, crop residue added, manure added, no additional nitrogen","Conservation Tillage","tied tillage, crop residue added, manure added, no additional nitrogen",1,13.5,"Conventional Tillage - Conservation Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-11.35,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","1;2;3","1","Crop Yields","Crop Growth","Aboveground Biomass","nitrogen uptake by maize","No",NA,NA,"kg N/ha","Lsmean","mean",1,"4;5","7",127,2,"4;5","7",97,NA,"Tied_NT","Conservation Tillage","tied tillage, crop residue added, manure added, no additional nitrogen","No Tillage","no-tillage, crop residue added, manure added, no additional nitrogen",13.5,16,"Conservation Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-23.62,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","1;2;3","1","Crop Yields","Crop Growth","Aboveground Biomass","phosphorus uptake by maize","No",NA,NA,"kg P/ha","Lsmean","mean",1,"4;5","7",17,2,"4;5","7",12,NA,"Tied_NT","Conservation Tillage","tied tillage, crop residue added, manure added, no additional nitrogen","No Tillage","no-tillage, crop residue added, manure added, no additional nitrogen",13.5,16,"Conservation Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-29.41,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","1;2;3","1","Crop Yields","Crop Growth","Aboveground Biomass","potassium uptake by maize","No",NA,NA,"kg K/ha","Lsmean","mean",1,"4;5","7",164,2,"4;5","7",122,NA,"Tied_NT","Conservation Tillage","tied tillage, crop residue added, manure added, no additional nitrogen","No Tillage","no-tillage, crop residue added, manure added, no additional nitrogen",13.5,16,"Conservation Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-25.61,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","1;2;3","1","Crop Yields","Crop Growth","Aboveground Biomass","nitrogen uptake by maize","No",NA,NA,"kg N/ha","Lsmean","mean",0,"4;5","8",196,2,"4;5","8",111,NA,"conv_NT","Conventional Tillage","conventional tillage, crop residue added, manure added,additional nitrogen added","No Tillage","no-tillage, crop residue added, manure added,additional nitrogen added",1,16,"Conventional Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-43.37,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","1;2;3","1","Crop Yields","Crop Growth","Aboveground Biomass","phosphorus uptake by maize","No",NA,NA,"kg P/ha","Lsmean","mean",0,"4;5","8",27,2,"4;5","8",18,NA,"conv_NT","Conventional Tillage","conventional tillage, crop residue added, manure added,additional nitrogen added","No Tillage","no-tillage, crop residue added, manure added,additional nitrogen added",1,16,"Conventional Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-33.33,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","1;2;3","1","Crop Yields","Crop Growth","Aboveground Biomass","potassium uptake by maize","No",NA,NA,"kg K/ha","Lsmean","mean",0,"4;5","8",181,2,"4;5","8",182,NA,"conv_NT","Conventional Tillage","conventional tillage, crop residue added, manure added,additional nitrogen added","No Tillage","no-tillage, crop residue added, manure added,additional nitrogen added",1,16,"Conventional Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",0.55,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","1;2;3","1","Crop Yields","Crop Growth","Aboveground Biomass","nitrogen uptake by maize","No",NA,NA,"kg N/ha","Lsmean","mean",0,"4;5","8",196,1,"4;5","8",160,NA,"conv_Tied","Conventional Tillage","conventional tillage, crop residue added, manure added,additional nitrogen added","Conservation Tillage","tied tillage, crop residue added, manure added,additional nitrogen added",1,13.5,"Conventional Tillage - Conservation Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-18.37,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","1;2;3","1","Crop Yields","Crop Growth","Aboveground Biomass","phosphorus uptake by maize","No",NA,NA,"kg P/ha","Lsmean","mean",0,"4;5","8",27,1,"4;5","8",20,NA,"conv_Tied","Conventional Tillage","conventional tillage, crop residue added, manure added,additional nitrogen added","Conservation Tillage","tied tillage, crop residue added, manure added,additional nitrogen added",1,13.5,"Conventional Tillage - Conservation Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-25.93,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","1;2;3","1","Crop Yields","Crop Growth","Aboveground Biomass","potassium uptake by maize","No",NA,NA,"kg K/ha","Lsmean","mean",0,"4;5","8",181,1,"4;5","8",178,NA,"conv_Tied","Conventional Tillage","conventional tillage, crop residue added, manure added,additional nitrogen added","Conservation Tillage","tied tillage, crop residue added, manure added,additional nitrogen added",1,13.5,"Conventional Tillage - Conservation Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-1.66,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
"Tillage",6028,"2005-3","1;2;3","1","Crop Yields","Crop Growth","Aboveground Biomass","nitrogen uptake by maize","No",NA,NA,"kg N/ha","Lsmean","mean",1,"4;5","8",160,2,"4;5","8",111,NA,"Tied_NT","Conservation Tillage","tied tillage, crop residue added, manure added,additional nitrogen added","No Tillage","no-tillage, crop residue added, manure added,additional nitrogen added",13.5,16,"Conservation Tillage - No Tillage","Cereal","Positive","assumed societal benefit",NA,"NA","NA","NA",-30.63,"Crop Yields | Crop Growth | Aboveground Biomass","Positive | assumed societal benefit"
