"","review","paper_id","duration","rv_year","loc_multi_results","group_level1","group_level2","group_level3","rv","rv_depth","sample_depth","rv_units","stat_test","stat_type","trt1","trt1_int","trt1_int2","trt1_value","trt2","trt2_int","trt2_int2","trt2_value","significance","finelevel_group","trt1_name","trt1_details","trt2_name","trt2_details","pm_group1","pm_group2","norm_interp2","norm_interp3","group_level1_alt","group_level2_alt","norm_interp2_alt","norm_interp3_alt","per_change","grouping","normative_effect"
"992","Early Season Pest Management",80,"2010-2","2","6","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"2","NA",17.3,1,"2","NA",11.7,"ns","untreated_soilI","untreated","untreated 95:5 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 95:5 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,-32.37,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"993","Early Season Pest Management",80,"2010-2","2","6","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"2","NA",2.4,1,"2","NA",2.4,"ns","untreated_soilI","untreated","untreated 95:5 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 95:5 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,0,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"994","Early Season Pest Management",80,"2010-2","2","6","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"2","NA",2.4,1,"2","NA",2.4,"ns","untreated_soilI","untreated","untreated 95:5 mCry3A and eCry3.1Ab seed blend","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) 95:5 mCry3A and eCry3.1Ab seed blend","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,0,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"995","Early Season Pest Management",80,"2010-2","1","1","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"4","NA",376.7,1,"4","NA",129,"ns","untreated_soilI","untreated","untreated Isoline seeds","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) Isoline seeds","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,-65.76,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"996","Early Season Pest Management",80,"2010-2","1","1","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"4","NA",376.7,1,"4","NA",129,"ns","untreated_soilI","untreated","untreated Isoline seeds","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) Isoline seeds","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,-65.76,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"997","Early Season Pest Management",80,"2010-2","1","1","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"4","NA",74.7,1,"4","NA",22.3,"ns","untreated_soilI","untreated","untreated Isoline seeds","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) Isoline seeds","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,-70.15,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"998","Early Season Pest Management",80,"2010-2","1","1","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"4","NA",74.7,1,"4","NA",22.3,"ns","untreated_soilI","untreated","untreated Isoline seeds","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) Isoline seeds","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,-70.15,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"999","Early Season Pest Management",80,"2010-2","1","1","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"4","NA",264.7,1,"4","NA",88.3,"ns","untreated_soilI","untreated","untreated Isoline seeds","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) Isoline seeds","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,-66.64,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"1000","Early Season Pest Management",80,"2010-2","1","1","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"4","NA",264.7,1,"4","NA",88.3,"ns","untreated_soilI","untreated","untreated Isoline seeds","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) Isoline seeds","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,-66.64,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"1001","Early Season Pest Management",80,"2010-2","1","1","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"4","NA",54.9,1,"4","NA",11.3,"ns","untreated_soilI","untreated","untreated Isoline seeds","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) Isoline seeds","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,-79.42,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"1002","Early Season Pest Management",80,"2010-2","1","1","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"4","NA",54.9,1,"4","NA",11.3,"ns","untreated_soilI","untreated","untreated Isoline seeds","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) Isoline seeds","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,-79.42,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"1003","Early Season Pest Management",80,"2010-2","2","1","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"4","NA",723.7,1,"4","NA",305.7,"ns","untreated_soilI","untreated","untreated Isoline seeds","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) Isoline seeds","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,-57.76,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"1004","Early Season Pest Management",80,"2010-2","2","1","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"4","NA",723.7,1,"4","NA",305.7,"ns","untreated_soilI","untreated","untreated Isoline seeds","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) Isoline seeds","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,-57.76,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"1005","Early Season Pest Management",80,"2010-2","2","1","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"4","NA",444.7,1,"4","NA",120,"ns","untreated_soilI","untreated","untreated Isoline seeds","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) Isoline seeds","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,-73.02,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"1006","Early Season Pest Management",80,"2010-2","2","1","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"4","NA",444.7,1,"4","NA",120,"ns","untreated_soilI","untreated","untreated Isoline seeds","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) Isoline seeds","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,-73.02,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"1007","Early Season Pest Management",80,"2010-2","2","1","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"4","NA",803.7,1,"4","NA",360.7,"ns","untreated_soilI","untreated","untreated Isoline seeds","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) Isoline seeds","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,-55.12,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"1008","Early Season Pest Management",80,"2010-2","2","1","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"4","NA",803.7,1,"4","NA",360.7,"ns","untreated_soilI","untreated","untreated Isoline seeds","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) Isoline seeds","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,-55.12,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"1009","Early Season Pest Management",80,"2010-2","2","1","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"4","NA",501.8,1,"4","NA",157.5,"ns","untreated_soilI","untreated","untreated Isoline seeds","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) Isoline seeds","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,-68.61,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"1010","Early Season Pest Management",80,"2010-2","2","1","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"4","NA",501.8,1,"4","NA",157.5,"ns","untreated_soilI","untreated","untreated Isoline seeds","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) Isoline seeds","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,-68.61,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"1011","Early Season Pest Management",80,"2010-2","1","2","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"4","NA",169,1,"4","NA",115.8,"ns","untreated_soilI","untreated","untreated Isoline seeds","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) Isoline seeds","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,-31.48,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"1012","Early Season Pest Management",80,"2010-2","1","2","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"4","NA",169,1,"4","NA",115.8,"ns","untreated_soilI","untreated","untreated Isoline seeds","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) Isoline seeds","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,-31.48,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"1013","Early Season Pest Management",80,"2010-2","1","2","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"4","NA",14.5,1,"4","NA",66.8,"ns","untreated_soilI","untreated","untreated Isoline seeds","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) Isoline seeds","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,360.69,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"1014","Early Season Pest Management",80,"2010-2","1","2","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"4","NA",14.5,1,"4","NA",66.8,"ns","untreated_soilI","untreated","untreated Isoline seeds","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) Isoline seeds","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,360.69,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"1015","Early Season Pest Management",80,"2010-2","1","2","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"4","NA",26,1,"4","NA",16,"ns","untreated_soilI","untreated","untreated Isoline seeds","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) Isoline seeds","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,-38.46,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"1016","Early Season Pest Management",80,"2010-2","1","2","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"4","NA",26,1,"4","NA",16,"ns","untreated_soilI","untreated","untreated Isoline seeds","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) Isoline seeds","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,-38.46,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"1017","Early Season Pest Management",80,"2010-2","1","2","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"4","NA",3.8,1,"4","NA",10.7,"ns","untreated_soilI","untreated","untreated Isoline seeds","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) Isoline seeds","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,181.58,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"1018","Early Season Pest Management",80,"2010-2","1","2","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"4","NA",3.8,1,"4","NA",10.7,"ns","untreated_soilI","untreated","untreated Isoline seeds","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) Isoline seeds","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,181.58,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"1019","Early Season Pest Management",80,"2010-2","2","2","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"4","NA",1152,1,"4","NA",393.3,"ns","untreated_soilI","untreated","untreated Isoline seeds","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) Isoline seeds","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,-65.86,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"1020","Early Season Pest Management",80,"2010-2","2","2","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"4","NA",1152,1,"4","NA",393.3,"ns","untreated_soilI","untreated","untreated Isoline seeds","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) Isoline seeds","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,-65.86,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"1021","Early Season Pest Management",80,"2010-2","2","2","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"4","NA",179.8,1,"4","NA",5,"ns","untreated_soilI","untreated","untreated Isoline seeds","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) Isoline seeds","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,-97.22,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"1022","Early Season Pest Management",80,"2010-2","2","2","Pests","Invertebrate Pests","Western Corn Rootworm","number of female Western Corn Rootworm beetles","NA","NA","#","LSM","sem",0,"4","NA",179.8,1,"4","NA",5,"ns","untreated_soilI","untreated","untreated Isoline seeds","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) Isoline seeds","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,-97.22,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
"1023","Early Season Pest Management",80,"2010-2","2","2","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"4","NA",1198,1,"4","NA",397,"ns","untreated_soilI","untreated","untreated Isoline seeds","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) Isoline seeds","Pyrethroid (Insecticide)","Soil","Negative","dependent on other factors",NA,NA,NA,NA,-66.86,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | dependent on other factors"
"1024","Early Season Pest Management",80,"2010-2","2","2","Pests","Invertebrate Pests","Western Corn Rootworm","number of male Western Corn Rootworm beetles","NA","NA","#","LSM","mean",0,"4","NA",1198,1,"4","NA",397,"ns","untreated_soilI","untreated","untreated Isoline seeds","pyrethroid (Force CS)","soil applied pyrethroid (11.8 ml of liquid Force CS / 304.8 m) Isoline seeds","Pyrethroid (Insecticide)","Soil","Negative","assumed societal harm",NA,NA,NA,NA,-66.86,"Pests | Invertebrate Pests | Western Corn Rootworm","Negative | assumed societal harm"
