review,paper_id,duration,rv_year,loc_multi_results,group_level1,group_level2,group_level3,rv,rv_depth,sample_depth,rv_units,stat_test,stat_type,trt1,trt1_int,trt1_int2,trt1_value,trt2,trt2_int,trt2_int2,trt2_value,significance,trt1_name,trt1_details,trt2_name,trt2_details,trt2_group1,trt2_group2,crop_type,system_group1,system_group2,mgmt_intention
Continuous cover,4035,2007-4,1,1,Crop Yields,Yields,Cowpea,"cowpea grain yields, subsoil ripping tillage, short rains",NA,NA,Mg/ha,LSD,mean,1,4,NA,0.53,2,4,NA,0.05,NA,monocrop,cowpea,intercrop,maize;cowpea,2,Legume & Non-Legume,Bean,Uniform,Rainfed,Ecosystem Services
Continuous cover,4035,2007-4,2,1,Crop Yields,Yields,Cowpea,"cowpea grain yields, ox-plough tillage, long rains",NA,NA,Mg/ha,LSD,mean,1,3,NA,0.57,2,3,NA,0.27,NA,monocrop,cowpea,intercrop,maize;cowpea,2,Legume & Non-Legume,Bean,Uniform,Rainfed,Ecosystem Services
Continuous cover,4035,2007-4,2,1,Crop Yields,Yields,Cowpea,"cowpea grain yields, tied-ridge tillage, long rains",NA,NA,Mg/ha,LSD,mean,1,5,NA,0.65,2,5,NA,0.4,NA,monocrop,cowpea,intercrop,maize;cowpea,2,Legume & Non-Legume,Bean,Uniform,Rainfed,Ecosystem Services
Continuous cover,4035,2007-4,2,1,Crop Yields,Yields,Cowpea,"cowpea grain yields, subsoil ripping tillage, long rains",NA,NA,Mg/ha,LSD,mean,1,4,NA,0.51,2,4,NA,0.26,NA,monocrop,cowpea,intercrop,maize;cowpea,2,Legume & Non-Legume,Bean,Uniform,Rainfed,Ecosystem Services
Continuous cover,4035,2007-4,2,1,Crop Yields,Yields,Cowpea,"cowpea grain yields, ox-plough tillage, short rains",NA,NA,Mg/ha,LSD,mean,1,3,NA,0.42,2,3,NA,0.14,NA,monocrop,cowpea,intercrop,maize;cowpea,2,Legume & Non-Legume,Bean,Uniform,Rainfed,Ecosystem Services
Continuous cover,4035,2007-4,2,1,Crop Yields,Yields,Cowpea,"cowpea grain yields, tied-ridge tillage, short rains",NA,NA,Mg/ha,LSD,mean,1,5,NA,0.34,2,5,NA,0.29,NA,monocrop,cowpea,intercrop,maize;cowpea,2,Legume & Non-Legume,Bean,Uniform,Rainfed,Ecosystem Services
Continuous cover,4035,2007-4,2,1,Crop Yields,Yields,Cowpea,"cowpea grain yields, subsoil ripping tillage, short rains",NA,NA,Mg/ha,LSD,mean,1,4,NA,0.34,2,4,NA,0.13,NA,monocrop,cowpea,intercrop,maize;cowpea,2,Legume & Non-Legume,Bean,Uniform,Rainfed,Ecosystem Services
Continuous cover,4035,2007-4,3,1,Crop Yields,Yields,Cowpea,"cowpea grain yields, ox-plough tillage, short rains",NA,NA,Mg/ha,LSD,mean,1,3,NA,0.64,2,3,NA,0.19,NA,monocrop,cowpea,intercrop,maize;cowpea,2,Legume & Non-Legume,Bean,Uniform,Rainfed,Ecosystem Services
Continuous cover,4035,2007-4,3,1,Crop Yields,Yields,Cowpea,"cowpea grain yields, tied-ridge tillage, short rains",NA,NA,Mg/ha,LSD,mean,1,5,NA,4.04,2,5,NA,0.59,NA,monocrop,cowpea,intercrop,maize;cowpea,2,Legume & Non-Legume,Bean,Uniform,Rainfed,Ecosystem Services
Continuous cover,4035,2007-4,3,1,Crop Yields,Yields,Cowpea,"cowpea grain yields, subsoil ripping tillage, short rains",NA,NA,Mg/ha,LSD,mean,1,4,NA,0.49,2,4,NA,0.24,NA,monocrop,cowpea,intercrop,maize;cowpea,2,Legume & Non-Legume,Bean,Uniform,Rainfed,Ecosystem Services
Continuous cover,4035,2007-4,1,1,Crop Yields,Water Use,Crop,"grain water use efficiency, short rains",NA,NA,kg/m^3,LSD,mean,0,NA,NA,0.84,2,NA,NA,0.64,ns,monocrop,maize,intercrop,maize;cowpea,2,Legume & Non-Legume,Cereal,Uniform,Rainfed,Ecosystem Services
Continuous cover,4035,2007-4,1,1,Crop Yields,Water Use,Crop,"grain water use efficiency, short rains",NA,NA,kg/m^3,LSD,mean,1,NA,NA,0.33,2,NA,NA,0.64,0.05,monocrop,cowpea,intercrop,maize;cowpea,2,Legume & Non-Legume,Bean,Uniform,Rainfed,Ecosystem Services
Continuous cover,4035,2007-4,2,1,Crop Yields,Water Use,Crop,"grain water use efficiency, long rains",NA,NA,kg/m^3,LSD,mean,0,NA,NA,0.43,2,NA,NA,0.46,ns,monocrop,maize,intercrop,maize;cowpea,2,Legume & Non-Legume,Cereal,Uniform,Rainfed,Ecosystem Services
Continuous cover,4035,2007-4,2,1,Crop Yields,Water Use,Crop,"grain water use efficiency, long rains",NA,NA,kg/m^3,LSD,mean,1,NA,NA,0.44,2,NA,NA,0.46,ns,monocrop,cowpea,intercrop,maize;cowpea,2,Legume & Non-Legume,Bean,Uniform,Rainfed,Ecosystem Services
Continuous cover,4035,2007-4,2,1,Crop Yields,Water Use,Crop,"grain water use efficiency, short rains",NA,NA,kg/m^3,LSD,mean,0,NA,NA,0.2,2,NA,NA,0.16,ns,monocrop,maize,intercrop,maize;cowpea,2,Legume & Non-Legume,Cereal,Uniform,Rainfed,Ecosystem Services
Continuous cover,4035,2007-4,2,1,Crop Yields,Water Use,Crop,"grain water use efficiency, short rains",NA,NA,kg/m^3,LSD,mean,1,NA,NA,0.24,2,NA,NA,0.16,ns,monocrop,cowpea,intercrop,maize;cowpea,2,Legume & Non-Legume,Bean,Uniform,Rainfed,Ecosystem Services
Continuous cover,4035,2007-4,3,1,Crop Yields,Water Use,Crop,"grain water use efficiency, short rains",NA,NA,kg/m^3,LSD,mean,0,NA,NA,0.71,2,NA,NA,0.53,0.05,monocrop,maize,intercrop,maize;cowpea,2,Legume & Non-Legume,Cereal,Uniform,Rainfed,Ecosystem Services
Continuous cover,4035,2007-4,3,1,Crop Yields,Water Use,Crop,"grain water use efficiency, short rains",NA,NA,kg/m^3,LSD,mean,1,NA,NA,0.52,2,NA,NA,0.53,ns,monocrop,cowpea,intercrop,maize;cowpea,2,Legume & Non-Legume,Bean,Uniform,Rainfed,Ecosystem Services
Continuous cover,4035,2007-4,1,1,Crop Yields,Water Use,Crop,"dry matter water use efficiency, short rains",NA,NA,kg/m^3,LSD,mean,0,NA,NA,2.74,2,NA,NA,2.44,ns,monocrop,maize,intercrop,maize;cowpea,2,Legume & Non-Legume,Cereal,Uniform,Rainfed,Ecosystem Services
Continuous cover,4035,2007-4,1,1,Crop Yields,Water Use,Crop,"dry matter water use efficiency, short rains",NA,NA,kg/m^3,LSD,mean,1,NA,NA,0.73,2,NA,NA,2.44,0.05,monocrop,cowpea,intercrop,maize;cowpea,2,Legume & Non-Legume,Bean,Uniform,Rainfed,Ecosystem Services
Continuous cover,4035,2007-4,2,1,Crop Yields,Water Use,Crop,"dry matter water use efficiency, long rains",NA,NA,kg/m^3,LSD,mean,0,NA,NA,1.54,2,NA,NA,1.58,ns,monocrop,maize,intercrop,maize;cowpea,2,Legume & Non-Legume,Cereal,Uniform,Rainfed,Ecosystem Services
Continuous cover,4035,2007-4,2,1,Crop Yields,Water Use,Crop,"dry matter water use efficiency, long rains",NA,NA,kg/m^3,LSD,mean,1,NA,NA,1.19,2,NA,NA,1.58,ns,monocrop,cowpea,intercrop,maize;cowpea,2,Legume & Non-Legume,Bean,Uniform,Rainfed,Ecosystem Services
Continuous cover,4035,2007-4,2,1,Crop Yields,Water Use,Crop,"dry matter water use efficiency, short rains",NA,NA,kg/m^3,LSD,mean,0,NA,NA,0.83,2,NA,NA,0.77,ns,monocrop,maize,intercrop,maize;cowpea,2,Legume & Non-Legume,Cereal,Uniform,Rainfed,Ecosystem Services
Continuous cover,4035,2007-4,2,1,Crop Yields,Water Use,Crop,"dry matter water use efficiency, short rains",NA,NA,kg/m^3,LSD,mean,1,NA,NA,0.62,2,NA,NA,0.77,ns,monocrop,cowpea,intercrop,maize;cowpea,2,Legume & Non-Legume,Bean,Uniform,Rainfed,Ecosystem Services
Continuous cover,4035,2007-4,3,1,Crop Yields,Water Use,Crop,"dry matter water use efficiency, short rains",NA,NA,kg/m^3,LSD,mean,0,NA,NA,1.92,2,NA,NA,1.89,ns,monocrop,maize,intercrop,maize;cowpea,2,Legume & Non-Legume,Cereal,Uniform,Rainfed,Ecosystem Services
Continuous cover,4035,2007-4,3,1,Crop Yields,Water Use,Crop,"dry matter water use efficiency, short rains",NA,NA,kg/m^3,LSD,mean,1,NA,NA,1.65,2,NA,NA,1.89,ns,monocrop,cowpea,intercrop,maize;cowpea,2,Legume & Non-Legume,Bean,Uniform,Rainfed,Ecosystem Services
Continuous cover,4036,2009-2,1,2,Crop Yields,Yields,Maize,"maize grain yields, long rains",NA,NA,t/ha,NA,mean,0,NA,NA,1.26,2,NA,NA,1.17,NA,monocrop,maize,intercrop,maize;Desmodium intortum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,1,2,Crop Yields,Yields,Maize,"maize grain yields, long rains",NA,NA,t/ha,NA,mean,0,NA,NA,1.26,1,NA,NA,1.07,NA,monocrop,maize,intercrop,maize;Desmodium uncinatum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,1,1,Crop Yields,Yields,Maize,"maize grain yields, long rains",NA,NA,t/ha,NA,mean,0,NA,NA,2.3,2,NA,NA,1.67,NA,monocrop,maize,intercrop,maize;Desmodium intortum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,1,1,Crop Yields,Yields,Maize,"maize grain yields, long rains",NA,NA,t/ha,NA,mean,0,NA,NA,2.3,1,NA,NA,2.03,NA,monocrop,maize,intercrop,maize;Desmodium uncinatum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,1,2,Crop Yields,Yields,Maize,"maize grain yields, Desmodium cut 9 weeks after planting maize, short rains",NA,NA,t/ha,NA,mean,0,NA,NA,1.38,2,3,NA,1.3,NA,monocrop,maize,intercrop,maize;Desmodium intortum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,1,2,Crop Yields,Yields,Maize,"maize grain yields, Desmodium cut 12 weeks after planting maize, short rains",NA,NA,t/ha,NA,mean,0,NA,NA,1.38,2,4,NA,1.41,NA,monocrop,maize,intercrop,maize;Desmodium intortum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,1,2,Crop Yields,Yields,Maize,"maize grain yields, Desmodium cut 18 weeks after planting maize, short rains",NA,NA,t/ha,NA,mean,0,NA,NA,1.38,2,5,NA,1.44,NA,monocrop,maize,intercrop,maize;Desmodium intortum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,1,2,Crop Yields,Yields,Maize,"maize grain yields, Desmodium cut 9 weeks after planting maize, short rains",NA,NA,t/ha,NA,mean,0,NA,NA,1.38,1,3,NA,1.44,NA,monocrop,maize,intercrop,maize;Desmodium uncinatum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,1,2,Crop Yields,Yields,Maize,"maize grain yields, Desmodium cut 12 weeks after planting maize, short rains",NA,NA,t/ha,NA,mean,0,NA,NA,1.38,1,4,NA,1.3,NA,monocrop,maize,intercrop,maize;Desmodium uncinatum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,1,2,Crop Yields,Yields,Maize,"maize grain yields, Desmodium cut 18 weeks after planting maize, short rains",NA,NA,t/ha,NA,mean,0,NA,NA,1.38,1,5,NA,1.31,NA,monocrop,maize,intercrop,maize;Desmodium uncinatum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,1,1,Crop Yields,Yields,Maize,"maize grain yields, Desmodium cut 9 weeks after planting maize, short rains",NA,NA,t/ha,NA,mean,0,NA,NA,3.77,2,3,NA,2.85,NA,monocrop,maize,intercrop,maize;Desmodium intortum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,1,1,Crop Yields,Yields,Maize,"maize grain yields, Desmodium cut 12 weeks after planting maize, short rains",NA,NA,t/ha,NA,mean,0,NA,NA,3.77,2,4,NA,2.96,NA,monocrop,maize,intercrop,maize;Desmodium intortum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,1,1,Crop Yields,Yields,Maize,"maize grain yields, Desmodium cut 18 weeks after planting maize, short rains",NA,NA,t/ha,NA,mean,0,NA,NA,3.77,2,5,NA,2.99,NA,monocrop,maize,intercrop,maize;Desmodium intortum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,1,1,Crop Yields,Yields,Maize,"maize grain yields, Desmodium cut 9 weeks after planting maize, short rains",NA,NA,t/ha,NA,mean,0,NA,NA,3.77,1,3,NA,2.93,NA,monocrop,maize,intercrop,maize;Desmodium uncinatum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,1,1,Crop Yields,Yields,Maize,"maize grain yields, Desmodium cut 12 weeks after planting maize, short rains",NA,NA,t/ha,NA,mean,0,NA,NA,3.77,1,4,NA,3.16,NA,monocrop,maize,intercrop,maize;Desmodium uncinatum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,1,1,Crop Yields,Yields,Maize,"maize grain yields, Desmodium cut 18 weeks after planting maize, short rains",NA,NA,t/ha,NA,mean,0,NA,NA,3.77,1,5,NA,3.15,NA,monocrop,maize,intercrop,maize;Desmodium uncinatum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,2,2,Crop Yields,Yields,Maize,"maize grain yields, Desmodium cut 9 weeks after planting maize, long rains",NA,NA,t/ha,NA,mean,0,NA,NA,2.2,2,3,NA,2.43,NA,monocrop,maize,intercrop,maize;Desmodium intortum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,2,2,Crop Yields,Yields,Maize,"maize grain yields, Desmodium cut 12 weeks after planting maize, long rains",NA,NA,t/ha,NA,mean,0,NA,NA,2.2,2,4,NA,2.73,NA,monocrop,maize,intercrop,maize;Desmodium intortum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,2,2,Crop Yields,Yields,Maize,"maize grain yields, Desmodium cut 18 weeks after planting maize, long rains",NA,NA,t/ha,NA,mean,0,NA,NA,2.2,2,5,NA,2.83,NA,monocrop,maize,intercrop,maize;Desmodium intortum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,2,2,Crop Yields,Yields,Maize,"maize grain yields, Desmodium cut 9 weeks after planting maize, long rains",NA,NA,t/ha,NA,mean,0,NA,NA,2.2,1,3,NA,3.06,NA,monocrop,maize,intercrop,maize;Desmodium uncinatum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,2,2,Crop Yields,Yields,Maize,"maize grain yields, Desmodium cut 12 weeks after planting maize, long rains",NA,NA,t/ha,NA,mean,0,NA,NA,2.2,1,4,NA,3.43,NA,monocrop,maize,intercrop,maize;Desmodium uncinatum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,2,2,Crop Yields,Yields,Maize,"maize grain yields, Desmodium cut 18 weeks after planting maize, long rains",NA,NA,t/ha,NA,mean,0,NA,NA,2.2,1,5,NA,3.38,NA,monocrop,maize,intercrop,maize;Desmodium uncinatum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,2,1,Crop Yields,Yields,Maize,"maize grain yields, Desmodium cut 9 weeks after planting maize, short rains",NA,NA,t/ha,NA,mean,0,NA,NA,3.41,2,3,NA,3.32,NA,monocrop,maize,intercrop,maize;Desmodium intortum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,2,1,Crop Yields,Yields,Maize,"maize grain yields, Desmodium cut 12 weeks after planting maize, short rains",NA,NA,t/ha,NA,mean,0,NA,NA,3.41,2,4,NA,3.37,NA,monocrop,maize,intercrop,maize;Desmodium intortum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,2,1,Crop Yields,Yields,Maize,"maize grain yields, Desmodium cut 18 weeks after planting maize, short rains",NA,NA,t/ha,NA,mean,0,NA,NA,3.41,2,5,NA,3.59,NA,monocrop,maize,intercrop,maize;Desmodium intortum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,2,1,Crop Yields,Yields,Maize,"maize grain yields, Desmodium cut 9 weeks after planting maize, short rains",NA,NA,t/ha,NA,mean,0,NA,NA,3.41,1,3,NA,3.45,NA,monocrop,maize,intercrop,maize;Desmodium uncinatum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,2,1,Crop Yields,Yields,Maize,"maize grain yields, Desmodium cut 12 weeks after planting maize, short rains",NA,NA,t/ha,NA,mean,0,NA,NA,3.41,1,4,NA,3.14,NA,monocrop,maize,intercrop,maize;Desmodium uncinatum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,2,1,Crop Yields,Yields,Maize,"maize grain yields, Desmodium cut 18 weeks after planting maize, short rains",NA,NA,t/ha,NA,mean,0,NA,NA,3.41,1,5,NA,3.77,NA,monocrop,maize,intercrop,maize;Desmodium uncinatum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,2,2,Crop Yields,Yields,Maize,"maize grain yields, Desmodium cut 9 weeks after planting maize, short rains",NA,NA,t/ha,NA,mean,0,NA,NA,0.91,2,3,NA,1.21,NA,monocrop,maize,intercrop,maize;Desmodium intortum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,2,2,Crop Yields,Yields,Maize,"maize grain yields, Desmodium cut 12 weeks after planting maize, short rains",NA,NA,t/ha,NA,mean,0,NA,NA,0.91,2,4,NA,1.02,NA,monocrop,maize,intercrop,maize;Desmodium intortum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,2,2,Crop Yields,Yields,Maize,"maize grain yields, Desmodium cut 18 weeks after planting maize, short rains",NA,NA,t/ha,NA,mean,0,NA,NA,0.91,2,5,NA,1.15,NA,monocrop,maize,intercrop,maize;Desmodium intortum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,2,2,Crop Yields,Yields,Maize,"maize grain yields, Desmodium cut 9 weeks after planting maize, short rains",NA,NA,t/ha,NA,mean,0,NA,NA,0.91,1,3,NA,1.39,NA,monocrop,maize,intercrop,maize;Desmodium uncinatum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,2,2,Crop Yields,Yields,Maize,"maize grain yields, Desmodium cut 12 weeks after planting maize, short rains",NA,NA,t/ha,NA,mean,0,NA,NA,0.91,1,4,NA,1.26,NA,monocrop,maize,intercrop,maize;Desmodium uncinatum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,2,2,Crop Yields,Yields,Maize,"maize grain yields, Desmodium cut 18 weeks after planting maize, short rains",NA,NA,t/ha,NA,mean,0,NA,NA,0.91,1,5,NA,1.12,NA,monocrop,maize,intercrop,maize;Desmodium uncinatum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,2,1,Crop Yields,Yields,Maize,"maize grain yields, Desmodium cut 9 weeks after planting maize, short rains",NA,NA,t/ha,NA,mean,0,NA,NA,2.28,2,3,NA,2.59,NA,monocrop,maize,intercrop,maize;Desmodium intortum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,2,1,Crop Yields,Yields,Maize,"maize grain yields, Desmodium cut 12 weeks after planting maize, short rains",NA,NA,t/ha,NA,mean,0,NA,NA,2.28,2,4,NA,2.96,NA,monocrop,maize,intercrop,maize;Desmodium intortum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,2,1,Crop Yields,Yields,Maize,"maize grain yields, Desmodium cut 18 weeks after planting maize, short rains",NA,NA,t/ha,NA,mean,0,NA,NA,2.28,2,5,NA,3.11,NA,monocrop,maize,intercrop,maize;Desmodium intortum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,2,1,Crop Yields,Yields,Maize,"maize grain yields, Desmodium cut 9 weeks after planting maize, short rains",NA,NA,t/ha,NA,mean,0,NA,NA,2.28,1,3,NA,3.11,NA,monocrop,maize,intercrop,maize;Desmodium uncinatum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,2,1,Crop Yields,Yields,Maize,"maize grain yields, Desmodium cut 12 weeks after planting maize, short rains",NA,NA,t/ha,NA,mean,0,NA,NA,2.28,1,4,NA,2.77,NA,monocrop,maize,intercrop,maize;Desmodium uncinatum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,2,1,Crop Yields,Yields,Maize,"maize grain yields, Desmodium cut 18 weeks after planting maize, short rains",NA,NA,t/ha,NA,mean,0,NA,NA,2.28,1,5,NA,3.22,NA,monocrop,maize,intercrop,maize;Desmodium uncinatum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,1,2,Crop Yields,Crop Growth,Aboveground biomass,"maize stover yield, long rains",NA,NA,t/ha,NA,mean,0,NA,NA,2.28,2,NA,NA,2.16,NA,monocrop,maize,intercrop,maize;Desmodium intortum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,1,2,Crop Yields,Crop Growth,Aboveground biomass,"maize stover yield, long rains",NA,NA,t/ha,NA,mean,0,NA,NA,2.28,1,NA,NA,2.49,NA,monocrop,maize,intercrop,maize;Desmodium uncinatum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,1,1,Crop Yields,Crop Growth,Aboveground biomass,"maize stover yield, long rains",NA,NA,t/ha,NA,mean,0,NA,NA,2.34,2,NA,NA,1.71,NA,monocrop,maize,intercrop,maize;Desmodium intortum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,1,1,Crop Yields,Crop Growth,Aboveground biomass,"maize stover yield, long rains",NA,NA,t/ha,NA,mean,0,NA,NA,2.34,1,NA,NA,2.04,NA,monocrop,maize,intercrop,maize;Desmodium uncinatum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,1,2,Crop Yields,Crop Growth,Aboveground biomass,"maize stover yield, Desmodium cut 9 weeks after planting maize, short rains",NA,NA,t/ha,NA,mean,0,NA,NA,1.71,2,3,NA,1.71,NA,monocrop,maize,intercrop,maize;Desmodium intortum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,1,2,Crop Yields,Crop Growth,Aboveground biomass,"maize stover yield, Desmodium cut 12 weeks after planting maize, short rains",NA,NA,t/ha,NA,mean,0,NA,NA,1.71,2,4,NA,1.77,NA,monocrop,maize,intercrop,maize;Desmodium intortum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,1,2,Crop Yields,Crop Growth,Aboveground biomass,"maize stover yield, Desmodium cut 18 weeks after planting maize, short rains",NA,NA,t/ha,NA,mean,0,NA,NA,1.71,2,5,NA,1.41,NA,monocrop,maize,intercrop,maize;Desmodium intortum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
Continuous cover,4036,2009-2,1,2,Crop Yields,Crop Growth,Aboveground biomass,"maize stover yield, Desmodium cut 9 weeks after planting maize, short rains",NA,NA,t/ha,NA,mean,0,NA,NA,1.71,1,3,NA,2.04,NA,monocrop,maize,intercrop,maize;Desmodium uncinatum,2,Legume & Non-Legume,Cereal;Fodder,Uniform,Rainfed,Economics;Crop Yields
